Index,Label,Prediction,Reward,Correct
1820,7,7,0,1
1840,4,4,0,1
1860,6,6,0,1
1880,8,8,0,1
1900,0,8,-608.555,0
1920,7,7,0,1
1940,8,8,0,1
1960,3,3,0,1
1980,1,1,0,1
2000,5,5,0,1
2020,7,7,0,1
2040,1,1,0,1
2060,7,7,0,1
2080,1,1,0,1
2100,1,8,-265.102,0
2120,6,3,-122.706,0
2140,3,3,0,1
2160,0,0,-2.69241e-07,1
2180,2,5,-340.783,0
2200,9,7,-314.549,0
2220,3,3,0,1
2240,1,1,0,1
2260,1,8,-270.026,0
2280,0,0,0,1
2300,4,4,0,1
2320,9,7,-52.7064,0
2340,2,2,0,1
2360,0,0,0,1
2380,0,0,0,1
2400,2,2,-5.8355e-05,1
2420,0,2,-259.536,0
2440,2,2,-2.22045e-16,1
2460,7,7,0,1
2480,1,1,0,1
2500,8,8,0,1
2520,6,6,0,1
2540,4,5,-276.528,0
2560,1,1,0,1
2580,6,8,-533.287,0
2600,3,3,0,1
2620,4,4,0,1
2640,5,1,-358.272,0
2660,9,9,0,1
2680,1,5,-689.296,0
2700,3,3,0,1
2720,3,3,0,1
2740,8,8,0,1
2760,5,3,-489.085,0
2780,4,4,0,1
2800,7,7,0,1
2820,7,7,0,1
2840,4,9,-187.289,0
2860,2,7,-766.179,0
2880,8,8,0,1
2900,5,5,-0.014759,1
2920,8,8,0,1
2940,6,6,0,1
2960,7,9,-12.7021,0
2980,3,3,0,1
3000,4,4,0,1
3020,6,6,0,1
3040,1,1,0,1
3060,9,9,0,1
3080,9,7,-444.268,0
3100,6,6,0,1
3120,0,0,0,1
3140,3,3,0,1
3160,7,2,-28.766,0
3180,2,8,-344.994,0
3200,8,3,-653.523,0
3220,2,2,0,1
3240,9,9,0,1
3260,4,4,0,1
3280,4,4,0,1
3300,6,6,0,1
3320,4,9,-27.7703,0
3340,9,7,-94.0128,0
3360,7,8,-261.534,0
3380,0,5,-889.047,0
3400,9,7,-210.379,0
3420,2,2,0,1
3440,9,7,-523.485,0
3460,5,5,0,1
3480,1,1,0,1
3500,5,5,0,1
3520,9,3,-478.217,0
3540,1,1,0,1
3560,2,4,-274.745,0
3580,3,3,0,1
3600,2,2,-5.01821e-14,1
3620,3,8,-385.053,0
3640,5,2,-591.996,0
3660,9,7,-259.332,0
3680,1,1,0,1
3700,7,7,0,1
3720,6,2,-453.251,0
3740,2,2,0,1
3760,8,8,0,1
3780,2,7,-246.038,0
3800,2,6,-153.557,0
3820,5,6,-38.417,0
3840,0,6,-57.5745,0
3860,7,7,0,1
3880,4,4,0,1
3900,9,5,-30.5532,0
3920,7,7,0,1
3940,8,8,0,1
3960,3,2,-84.7021,0
3980,2,7,-424.187,0
4000,1,1,0,1
4020,1,8,-85.3553,0
4040,8,8,0,1
4060,3,8,-234.385,0
4080,6,6,0,1
4100,1,8,-267.602,0
4120,0,0,0,1
4140,3,0,-614.179,0
4160,1,1,0,1
4180,0,0,0,1
4200,0,8,-150.581,0
4220,1,1,0,1
4240,7,1,-249.304,0
4260,2,2,0,1
4280,7,7,0,1
4300,3,3,0,1
4320,0,2,-491.565,0
4340,4,4,0,1
4360,6,6,0,1
4380,5,5,0,1
4400,2,2,0,1
4420,6,6,0,1
4440,4,2,-26.1447,0
4460,7,7,0,1
4480,1,7,-397.891,0
4500,8,5,-65.0638,0
4520,9,7,-205.247,0
4540,9,7,-46.8766,0
4560,3,2,-479.447,0
4580,0,0,0,1
4600,7,7,0,1
4620,1,1,-8.88178e-16,1
4640,0,3,-502.477,0
4660,2,6,-184.004,0
4680,0,3,-282.949,0
4700,3,3,0,1
4720,5,5,0,1
4740,4,4,0,1
4760,6,6,0,1
4780,5,3,-18.6085,0
4800,8,8,0,1
4820,6,2,-147.979,0
4840,3,3,0,1
4860,7,7,0,1
4880,5,3,-616.753,0
4900,8,8,0,1
4920,0,8,-77.6574,0
4940,9,9,0,1
4960,1,1,0,1
4980,0,0,0,1
5000,3,7,-251.923,0
5020,1,1,0,1
5040,2,2,-0.00104436,1
5060,2,2,0,1
5080,3,3,0,1
5100,3,3,0,1
5120,6,8,-824.598,0
5140,4,4,0,1
5160,7,7,0,1
5180,5,5,0,1
5200,0,0,0,1
5220,6,6,0,1
5240,2,2,-7.70568e-08,1
5260,7,7,0,1
5280,9,2,-93.9611,0
5300,8,8,0,1
5320,5,2,-219.63,0
5340,9,7,-44.6298,0
5360,2,7,-504.962,0
5380,1,1,0,1
5400,1,1,0,1
5420,4,4,0,1
5440,4,4,0,1
5460,5,5,0,1
5480,6,8,-367.37,0
5500,4,4,0,1
5520,1,1,0,1
5540,2,2,0,1
5560,5,6,-909.579,0
5580,3,3,0,1
5600,9,9,0,1
5620,3,3,0,1
5640,9,7,-464.732,0
5660,0,0,-9.04527e-05,1
5680,5,2,-239.234,0
5700,9,9,0,1
5720,6,6,0,1
5740,5,5,0,1
5760,7,7,0,1
5780,4,4,0,1
5800,1,1,0,1
5820,3,3,0,1
5840,4,4,-1.49298e-11,1
5860,0,2,-55.9064,0
5880,4,4,-5.65585e-11,1
5900,8,8,0,1
5920,0,0,0,1
5940,4,4,0,1
5960,3,3,0,1
5980,6,6,0,1
6000,8,8,0,1
6020,7,7,0,1
6040,6,6,0,1
6060,0,0,0,1
6080,9,3,-197.34,0
6100,7,7,0,1
6120,5,2,-344.94,0
6140,7,7,0,1
6160,2,2,0,1
6180,1,1,0,1
6200,1,1,0,1
6220,6,6,0,1
6240,8,8,0,1
6260,9,8,-96.8596,0
6280,4,4,0,1
6300,1,1,0,1
6320,5,2,-148.728,0
6340,2,2,-9.41604e-09,1
6360,2,8,-316.511,0
6380,9,9,0,1
6400,0,8,-408.487,0
6420,3,3,0,1
6440,9,7,-35.3959,0
6460,6,6,0,1
6480,7,7,0,1
6500,2,2,-9.8763e-11,1
6520,0,0,0,1
6540,3,3,0,1
6560,5,4,-61.566,0
6580,4,4,0,1
6600,3,3,0,1
6620,6,6,0,1
6640,5,3,-67.4553,0
6660,8,8,0,1
6680,9,9,0,1
6700,5,5,0,1
6720,4,4,0,1
6740,7,7,0,1
6760,4,4,0,1
6780,2,2,0,1
6800,7,3,-659.779,0
6820,3,3,0,1
6840,4,3,-321.085,0
6860,8,8,0,1
6880,9,9,0,1
6900,1,1,0,1
6920,9,8,-218.453,0
6940,2,2,0,1
6960,8,8,0,1
6980,7,7,0,1
7000,9,7,-35.9064,0
7020,1,8,-73.2255,0
7040,8,5,-640.268,0
7060,7,7,0,1
7080,4,9,-429.081,0
7100,1,8,-403.547,0
7120,3,3,0,1
7140,1,8,-110.151,0
7160,1,1,0,1
7180,0,0,0,1
7200,2,2,0,1
7220,3,8,-189.626,0
7240,9,7,-144.557,0
7260,4,4,0,1
7280,9,9,-7.32747e-15,1
7300,2,2,0,1
7320,1,1,0,1
7340,6,6,0,1
7360,8,8,0,1
7380,4,4,0,1
7400,7,1,-389.968,0
7420,7,7,0,1
7440,4,9,-125.796,0
7460,4,4,0,1
7480,9,3,-39.2894,0
7500,2,6,-27.183,0
7520,5,2,-94.1951,0
7540,7,7,0,1
7560,2,2,0,1
7580,4,4,-1.12109e-08,1
7600,4,4,0,1
7620,2,6,-92.8681,0
7640,1,1,0,1
7660,9,9,0,1
7680,7,7,0,1
7700,2,2,0,1
7720,8,2,-429.536,0
7740,7,7,0,1
7760,6,6,0,1
7780,9,9,0,1
7800,2,2,0,1
7820,2,2,0,1
7840,3,2,-107.455,0
7860,8,8,0,1
7880,1,5,-388.791,0
7900,6,6,0,1
7920,5,3,-200.281,0
7940,1,8,-12.3511,0
7960,1,1,0,1
7980,0,0,0,1
8000,2,2,0,1
8020,6,6,0,1
8040,4,4,0,1
8060,5,5,0,1
8080,8,3,-488.974,0
8100,3,3,0,1
8120,1,5,-120.66,0
8140,5,5,0,1
8160,1,1,0,1
8180,9,9,0,1
8200,2,8,-64.3532,0
8220,7,7,0,1
8240,4,1,-183.251,0
8260,4,4,0,1
8280,4,5,-18.4511,0
8300,8,8,0,1
8320,1,3,-102.83,0
8340,5,5,0,1
8360,8,3,-72.7894,0
8380,9,9,0,1
8400,5,5,0,1
8420,6,6,0,1
8440,7,7,0,1
8460,9,9,0,1
8480,9,7,-597.655,0
8500,3,3,0,1
8520,7,7,-6.77595e-06,1
8540,0,0,-6.11964e-06,1
8560,9,7,-62.8596,0
8580,0,2,-14.2851,0
8600,6,6,0,1
8620,6,6,0,1
8640,2,2,0,1
8660,3,3,0,1
8680,9,9,0,1
8700,0,0,0,1
8720,7,9,-162.919,0
8740,5,5,0,1
8760,4,4,0,1
8780,8,8,0,1
8800,0,2,-329.438,0
8820,9,9,0,1
8840,4,4,-1.05128e-07,1
8860,1,1,0,1
8880,2,1,-57.6596,0
8900,8,8,0,1
8920,7,7,0,1
8940,1,8,-227.655,0
8960,2,2,0,1
8980,6,6,0,1
9000,1,1,0,1
9020,0,4,-378.409,0
9040,3,2,-237.928,0
9060,0,0,0,1
9080,1,1,0,1
9100,1,1,0,1
9120,8,8,0,1
9140,2,2,0,1
9160,0,0,0,1
9180,3,7,-206.409,0
9200,9,9,-1.31006e-14,1
9220,4,4,0,1
9240,0,0,0,1
9260,5,5,0,1
9280,0,2,-105.894,0
9300,6,6,0,1
9320,1,1,0,1
9340,7,7,-0.000554109,1
9360,7,7,-5.5924e-05,1
9380,8,8,0,1
9400,1,5,-534.804,0
9420,9,5,-68.4511,0
9440,2,2,-4.40666e-05,1
9460,0,0,0,1
9480,5,3,-361.974,0
9500,1,1,0,1
9520,2,7,-38.3447,0
9540,2,2,0,1
9560,7,7,0,1
9580,3,3,0,1
9600,5,3,-356.055,0
9620,4,4,0,1
9640,9,9,-1.8366e-08,1
9660,7,0,-191.8,0
9680,1,1,0,1
9700,8,8,0,1
9720,3,3,-1.69161e-05,1
9740,9,9,0,1
9760,6,2,-212.511,0
9780,0,0,0,1
9800,3,3,-5.65585e-11,1
9820,1,8,-240.619,0
9840,1,8,-168.657,0
9860,2,2,0,1
9880,6,2,-760.864,0
9900,3,3,0,1
9920,5,5,0,1
9940,7,7,0,1
9960,6,6,0,1
9980,8,8,0,1
10000,3,9,-123.166,0
10020,9,5,-163.047,0
10040,5,8,-350.989,0
10060,8,8,0,1
10080,5,2,-626.14,0
10100,7,7,0,1
10120,6,6,0,1
10140,1,8,-45.5404,0
10160,1,8,-119.755,0
10180,3,7,-216.217,0
10200,1,1,0,1
10220,7,7,0,1
10240,5,7,-658.974,0
10260,5,5,0,1
10280,5,5,0,1
10300,2,8,-107.277,0
10320,5,2,-521.757,0
10340,8,8,0,1
10360,7,7,0,1
10380,0,0,0,1
10400,9,9,-2.22045e-16,1
10420,7,7,0,1
10440,7,7,0,1
10460,5,5,0,1
10480,0,2,-205.753,0
10500,9,9,0,1
10520,0,2,-147.038,0
10540,0,5,-146.183,0
10560,8,2,-640.16,0
10580,9,9,0,1
10600,2,2,-0.0534519,1
10620,4,4,0,1
10640,8,8,0,1
10660,1,8,-358.16,0
10680,6,8,-71.2851,0
10700,1,8,-397.983,0
10720,6,6,0,1
10740,5,5,0,1
10760,1,1,0,1
10780,8,8,0,1
10800,3,7,-35.6723,0
10820,4,4,0,1
10840,0,8,-623.534,0
10860,5,5,0,1
10880,5,3,-438.596,0
10900,8,8,0,1
10920,3,2,-57.566,0
10940,6,6,-0.0752605,1
10960,2,2,0,1
10980,3,3,0,1
11000,9,9,0,1
11020,2,2,0,1
11040,1,6,-45.3106,0
11060,1,1,0,1
11080,5,3,-462.235,0
11100,2,3,-39.366,0
11120,1,1,0,1
11140,3,3,0,1
11160,2,7,-11.1532,0
11180,8,5,-73.9809,0
11200,7,3,-109.757,0
11220,3,5,-166.021,0
11240,7,7,0,1
11260,2,8,-224.568,0
11280,4,4,0,1
11300,6,8,-167.066,0
11320,9,9,0,1
11340,7,7,0,1
11360,2,8,-48.8255,0
11380,4,9,-20.9849,0
11400,2,7,-318.285,0
11420,8,8,0,1
11440,1,1,0,1
11460,1,1,0,1
11480,3,8,-410.274,0
11500,8,8,0,1
11520,4,3,-499.072,0
11540,0,0,0,1
11560,6,6,0,1
11580,5,5,0,1
11600,9,9,0,1
11620,3,3,0,1
11640,0,8,-485.749,0
11660,9,9,-8.03327e-06,1
11680,2,6,-56.4766,0
11700,4,4,0,1
11720,7,6,-11.8809,0
11740,1,8,-258.719,0
11760,2,1,-273.043,0
11780,9,5,-301.906,0
11800,4,4,0,1
11820,2,6,-277.447,0
11840,6,4,-48.6383,0
11860,1,1,0,1
11880,8,8,0,1
11900,9,9,0,1
11920,0,2,-409.855,0
11940,6,5,-76.5915,0
11960,6,6,0,1
11980,7,7,0,1
12000,9,7,-161.868,0
12020,9,0,-63.5915,0
12040,8,2,-249.447,0
12060,0,0,0,1
12080,1,1,0,1
12100,4,5,-214.86,0
12120,4,2,-247.362,0
12140,6,6,0,1
12160,7,7,0,1
12180,1,1,-7.23865e-14,1
12200,5,7,-790.851,0
12220,7,8,-53.6191,0
12240,0,0,-5.77316e-15,1
12260,3,3,0,1
12280,5,5,0,1
12300,8,8,0,1
12320,4,4,0,1
12340,7,7,0,1
12360,1,1,0,1
12380,2,8,-135.738,0
12400,5,3,-192.732,0
12420,9,9,0,1
12440,5,7,-194.681,0
12460,6,8,-363.198,0
12480,7,3,-68.5064,0
12500,5,8,-406.96,0
12520,9,0,-929.362,0
12540,8,8,0,1
12560,8,8,0,1
12580,3,3,0,1
12600,6,5,-165.804,0
12620,9,5,-59.5574,0
12640,7,7,0,1
12660,0,5,-230.494,0
12680,7,8,-27.5795,0
12700,5,7,-537.055,0
12720,7,7,0,1
12740,1,8,-286.945,0
12760,1,1,0,1
12780,0,0,0,1
12800,7,7,0,1
12820,9,5,-246.009,0
12840,2,2,0,1
12860,3,3,0,1
12880,7,7,0,1
12900,3,3,0,1
12920,2,8,-174.055,0
12940,4,4,0,1
12960,1,1,0,1
12980,6,8,-33.6702,0
13000,2,2,0,1
13020,7,7,0,1
13040,5,5,0,1
13060,5,5,0,1
13080,7,7,0,1
13100,4,4,0,1
13120,0,8,-224.481,0
13140,2,8,-453.255,0
13160,6,2,-165.677,0
13180,3,9,-122.77,0
13200,6,8,-235.172,0
13220,4,5,-370.821,0
13240,0,8,-164.789,0
13260,4,4,0,1
13280,2,7,-256.745,0
13300,6,5,-847.179,0
13320,0,6,-577.791,0
13340,0,0,0,1
13360,0,2,-321.677,0
13380,0,0,0,1
13400,3,2,-746.757,0
13420,1,8,-163.713,0
13440,6,8,-443.651,0
13460,2,2,0,1
13480,2,2,0,1
13500,3,3,0,1
13520,1,1,0,1
13540,4,4,-2.83606e-09,1
13560,1,1,0,1
13580,5,5,0,1
13600,4,5,-153.889,0
13620,6,6,0,1
13640,4,4,0,1
13660,7,7,0,1
13680,2,2,0,1
13700,8,8,0,1
13720,7,7,0,1
13740,9,9,-1.80311e-05,1
13760,2,2,0,1
13780,0,5,-10.1532,0
13800,5,8,-449.479,0
13820,1,1,0,1
13840,4,4,0,1
13860,2,7,-121.396,0
13880,8,8,0,1
13900,3,3,0,1
13920,2,8,-171.6,0
13940,4,5,-232.115,0
13960,1,8,-356.251,0
13980,5,5,-1.11022e-15,1
14000,4,8,-244.653,0
14020,6,6,0,1
14040,0,0,0,1
14060,7,7,0,1
14080,9,0,-482.528,0
14100,8,8,0,1
14120,4,4,0,1
14140,9,9,0,1
14160,8,8,0,1
14180,0,0,0,1
14200,1,1,0,1
14220,1,8,-265.894,0
14240,0,8,-990.649,0
14260,2,2,0,1
14280,2,6,-110.06,0
14300,3,3,0,1
14320,2,6,-414.689,0
14340,4,4,0,1
14360,4,3,-339.757,0
14380,5,5,0,1
14400,8,1,-332.532,0
14420,6,6,0,1
14440,5,7,-291.174,0
14460,7,7,0,1
14480,7,7,0,1
14500,8,8,0,1
14520,8,3,-89.8511,0
14540,9,9,0,1
14560,7,8,-72.717,0
14580,4,0,-69.9617,0
14600,7,7,0,1
14620,3,3,0,1
14640,2,2,0,1
14660,0,5,-53.7404,0
14680,8,8,0,1
14700,6,6,0,1
14720,8,3,-136.117,0
14740,6,6,0,1
14760,1,1,0,1
14780,6,6,0,1
14800,8,8,0,1
14820,9,4,-397.089,0
14840,4,4,0,1
14860,0,5,-147.477,0
14880,9,1,-251.954,0
14900,0,5,-277.979,0
14920,4,5,-339.762,0
14940,1,1,0,1
14960,5,3,-648.779,0
14980,4,5,-93.8723,0
15000,7,7,0,1
15020,5,5,0,1
15040,3,3,0,1
15060,7,7,0,1
15080,4,9,-99.3191,0
15100,9,4,-7.65154,0
15120,8,8,0,1
15140,5,5,0,1
15160,8,8,0,1
15180,6,6,0,1
15200,3,3,0,1
15220,8,8,0,1
15240,6,6,0,1
15260,9,4,-437.872,0
15280,9,7,-631.23,0
15300,1,8,-362.585,0
15320,8,8,0,1
15340,3,3,0,1
15360,5,3,-335.315,0
15380,8,8,0,1
15400,6,0,-96.8128,0
15420,5,5,0,1
15440,9,8,-671.153,0
15460,7,7,0,1
15480,2,2,0,1
15500,5,5,0,1
15520,0,8,-1010.58,0
15540,8,8,0,1
15560,5,4,-22.0553,0
15580,1,8,-251.121,0
15600,1,1,0,1
15620,0,5,-165.626,0
15640,9,7,-124.204,0
15660,1,8,-358.417,0
15680,8,8,0,1
15700,6,6,0,1
15720,7,7,0,1
15740,0,0,0,1
15760,9,9,0,1
15780,3,5,-41.166,0
15800,0,3,-364.374,0
15820,8,8,0,1
15840,8,2,-132.436,0
15860,9,8,-88.3362,0
15880,6,6,0,1
15900,7,7,0,1
15920,8,8,0,1
15940,4,4,0,1
15960,7,7,0,1
15980,5,5,0,1
16000,9,9,0,1
16020,2,3,-191.808,0
16040,6,2,-145.6,0
16060,7,7,0,1
16080,4,4,0,1
16100,5,5,0,1
16120,9,9,0,1
16140,2,1,-80.5213,0
16160,3,3,0,1
16180,1,8,-200.677,0
16200,6,2,-477.306,0
16220,3,3,0,1
16240,9,9,0,1
16260,2,7,-12.3149,0
16280,2,2,0,1
16300,5,3,-87.7021,0
16320,6,6,0,1
16340,8,8,0,1
16360,0,0,-2.84896e-05,1
16380,7,7,0,1
16400,7,7,0,1
16420,1,8,-466.368,0
16440,9,5,-69.9638,0
16460,8,8,0,1
16480,7,7,0,1
16500,0,0,0,1
16520,9,2,-1140.34,0
16540,9,9,-6.43929e-15,1
16560,4,2,-519.111,0
16580,6,8,-62.8468,0
16600,2,2,-1.55431e-15,1
16620,8,8,0,1
16640,5,3,-416.591,0
16660,1,8,-339.698,0
16680,4,4,0,1
16700,1,8,-356.64,0
16720,5,8,-656.709,0
16740,5,5,0,1
16760,1,1,0,1
16780,7,7,0,1
16800,3,2,-171.506,0
16820,6,6,0,1
16840,4,5,-216.477,0
16860,3,3,0,1
16880,2,6,-56.2809,0
16900,5,5,0,1
16920,6,2,-308.311,0
16940,4,4,0,1
16960,4,4,0,1
16980,0,5,-539.643,0
17000,4,6,-622.881,0
17020,4,4,0,1
17040,6,6,0,1
17060,7,7,0,1
17080,2,7,-523.898,0
17100,4,4,0,1
17120,3,3,0,1
17140,3,5,-59.1106,0
17160,8,8,0,1
17180,0,5,-439.643,0
17200,0,0,0,1
17220,3,5,-80.7362,0
17240,2,2,0,1
17260,2,1,-172.998,0
17280,9,3,-318.319,0
17300,8,8,0,1
17320,2,8,-226.194,0
17340,3,3,0,1
17360,7,7,0,1
17380,0,0,-0.513015,1
17400,1,3,-162.426,0
17420,1,1,-1.01009e-08,1
17440,0,2,-176.353,0
17460,2,2,0,1
17480,3,2,-71.417,0
17500,3,3,0,1
17520,8,3,-363.585,0
17540,4,4,0,1
17560,3,3,0,1
17580,5,5,0,1
17600,7,7,0,1
17620,6,6,0,1
17640,4,0,-25.6894,0
17660,7,7,0,1
17680,7,1,-366.015,0
17700,8,8,0,1
17720,5,2,-741.587,0
17740,9,7,-268.098,0
17760,7,7,0,1
17780,0,5,-214.494,0
17800,3,3,0,1
17820,1,1,0,1
17840,6,1,-280.145,0
17860,2,8,-61.0511,0
17880,4,8,-355.304,0
17900,3,3,0,1
17920,4,8,-114.906,0
17940,4,4,0,1
17960,7,7,0,1
17980,5,5,0,1
18000,9,1,-63.9489,0
18020,6,6,0,1
18040,9,0,-385.804,0
18060,0,5,-638.03,0
18080,7,7,0,1
18100,1,1,0,1
18120,4,3,-211.294,0
18140,2,2,-3.44926e-09,1
18160,7,7,0,1
18180,3,3,0,1
18200,6,2,-352.506,0
18220,7,7,0,1
18240,5,8,-336.896,0
18260,8,8,0,1
18280,4,4,0,1
18300,5,3,-35.5404,0
18320,5,5,-0.000413152,1
18340,2,4,-77.9277,0
18360,7,8,-33.2447,0
18380,1,8,-220.306,0
18400,1,8,-221.636,0
18420,5,5,0,1
18440,6,6,0,1
18460,8,8,0,1
18480,5,2,-602.528,0
18500,8,8,0,1
18520,4,4,0,1
18540,0,0,0,1
18560,7,7,0,1
18580,9,7,-90.8085,0
18600,9,8,-253.832,0
18620,2,2,-0.00680133,1
18640,9,4,-269.434,0
18660,7,5,-118.668,0
18680,7,7,0,1
18700,8,7,-14.5489,0
18720,7,3,-262.277,0
18740,4,4,0,1
18760,2,8,-62.5064,0
18780,6,8,-125.204,0
18800,9,7,-86.8768,0
18820,1,1,0,1
18840,7,7,0,1
18860,0,5,-400.74,0
18880,6,6,0,1
18900,4,4,0,1
18920,2,8,-973.402,0
18940,5,5,0,1
18960,7,7,0,1
18980,0,6,-114.821,0
19000,7,7,0,1
19020,1,8,-95.9064,0
19040,0,3,-469.774,0
19060,3,3,0,1
19080,7,7,0,1
19100,6,6,0,1
19120,5,3,-135.549,0
19140,0,5,-387.991,0
19160,6,3,-292.631,0
19180,1,8,-575.036,0
19200,5,5,0,1
19220,1,8,-16.0064,0
19240,7,7,0,1
19260,8,8,0,1
19280,5,5,-4.28324e-13,1
19300,0,5,-7.12421,0
19320,3,2,-205.579,0
19340,4,4,0,1
19360,7,7,0,1
19380,7,7,0,1
19400,5,2,-563.319,0
19420,7,7,0,1
19440,8,8,0,1
19460,6,6,0,1
19480,9,3,-793.153,0
19500,3,3,0,1
19520,8,8,0,1
19540,6,5,-5.90061,0
19560,1,5,-61.3809,0
19580,0,5,-322.962,0
19600,9,7,-36.9745,0
19620,7,7,0,1
19640,1,1,0,1
19660,3,3,0,1
19680,0,0,0,1
19700,5,5,0,1
19720,6,2,-69.4511,0
19740,4,4,0,1
19760,4,4,0,1
19780,2,5,-38.4426,0
19800,4,4,0,1
19820,4,5,-546.774,0
19840,3,2,-343.906,0
19860,1,1,0,1
19880,7,7,0,1
19900,7,0,-244.621,0
19920,6,6,0,1
19940,0,0,0,1
19960,3,2,-33.6809,0
19980,6,6,0,1
