Index,Label,Prediction,Reward,Correct
3060,9,9,0,1
3080,9,7,-113.387,0
3100,6,6,0,1
3120,0,0,0,1
3140,3,3,0,1
3160,7,7,0,1
3180,2,6,-63.0638,0
3200,8,1,-274.987,0
3220,2,3,-81.2128,0
3240,9,9,0,1
3260,4,1,-3.38346,0
3280,4,4,0,1
3300,6,6,0,1
3320,4,9,-109.723,0
3340,9,9,0,1
3360,7,1,-26.3,0
3380,0,5,-263.979,0
3400,9,9,0,1
3420,2,2,0,1
3440,9,7,-122.136,0
3460,5,1,-66.7085,0
3480,1,1,0,1
3500,5,5,0,1
3520,9,9,-5.67997e-11,1
3540,1,1,0,1
3560,2,4,-171.174,0
3580,3,3,0,1
3600,2,1,-125.777,0
3620,3,0,-183.532,0
3640,5,2,-252.791,0
3660,9,9,0,1
3680,1,1,0,1
3700,7,7,0,1
3720,6,2,-287.421,0
3740,2,2,0,1
3760,8,9,-246.966,0
3780,2,2,0,1
3800,2,6,-471.511,0
3820,5,2,-38.2723,0
3840,0,6,-10.5447,0
3860,7,7,0,1
3880,4,4,-0.000145059,1
3900,9,9,0,1
3920,7,7,0,1
3940,8,1,-38.7213,0
3960,3,2,-141.834,0
3980,2,7,-84.3787,0
4000,1,1,0,1
4020,1,1,0,1
4040,8,5,-40.0319,0
4060,3,3,0,1
4080,6,6,0,1
4100,1,1,0,1
4120,0,0,0,1
4140,3,0,-554.447,0
4160,1,1,0,1
4180,0,0,0,1
4200,0,8,-180.423,0
4220,1,1,0,1
4240,7,1,-291.67,0
4260,2,6,-22.2809,0
4280,7,7,0,1
4300,3,3,0,1
4320,0,8,-283.038,0
4340,4,4,0,1
4360,6,6,0,1
4380,5,5,0,1
4400,2,2,0,1
4420,6,6,0,1
4440,4,4,0,1
4460,7,7,0,1
4480,1,9,-302.555,0
4500,8,8,0,1
4520,9,7,-46.7872,0
4540,9,9,0,1
4560,3,2,-254.183,0
4580,0,0,0,1
4600,7,7,0,1
4620,1,1,0,1
4640,0,6,-166.809,0
4660,2,6,-303.319,0
4680,0,3,-72.7745,0
4700,3,3,0,1
4720,5,8,-45.6064,0
4740,4,4,0,1
4760,6,6,0,1
4780,5,5,0,1
4800,8,1,-262.462,0
4820,6,2,-239.502,0
4840,3,3,0,1
4860,7,7,0,1
4880,5,3,-72.7319,0
4900,8,8,0,1
4920,0,8,-132.332,0
4940,9,9,0,1
4960,1,1,0,1
4980,0,0,0,1
5000,3,7,-121.549,0
5020,1,1,0,1
5040,2,2,0,1
5060,2,2,0,1
5080,3,3,-5.32907e-15,1
5100,3,3,0,1
5120,6,1,-185.398,0
5140,4,4,0,1
5160,7,9,-25.6851,0
5180,5,6,-12.4723,0
5200,0,0,0,1
5220,6,6,0,1
5240,2,6,-478.6,0
5260,7,7,0,1
5280,9,9,-3.77476e-15,1
5300,8,8,0,1
5320,5,5,0,1
5340,9,9,0,1
5360,2,7,-227.911,0
5380,1,1,0,1
5400,1,1,0,1
5420,4,4,0,1
5440,4,9,-36.4638,0
5460,5,5,0,1
5480,6,5,-149.034,0
5500,4,4,0,1
5520,1,1,0,1
5540,2,6,-158.17,0
5560,5,6,-545.826,0
5580,3,3,0,1
5600,9,9,0,1
5620,3,3,0,1
5640,9,7,-258.523,0
5660,0,0,0,1
5680,5,2,-223.187,0
5700,9,9,0,1
5720,6,6,0,1
5740,5,5,-0.00144283,1
5760,7,7,0,1
5780,4,4,0,1
5800,1,1,0,1
5820,3,3,0,1
5840,4,9,-39.7574,0
5860,0,0,0,1
5880,4,4,0,1
5900,8,8,0,1
5920,0,0,0,1
5940,4,4,0,1
5960,3,3,-1.79412e-13,1
5980,6,6,0,1
6000,8,1,-103.64,0
6020,7,7,0,1
6040,6,6,0,1
6060,0,0,0,1
6080,9,9,-2.74669e-13,1
6100,7,7,0,1
6120,5,5,-3.52343e-09,1
6140,7,7,0,1
6160,2,2,0,1
6180,1,1,0,1
6200,1,1,0,1
6220,6,6,0,1
6240,8,6,-16.9021,0
6260,9,9,0,1
6280,4,4,0,1
6300,1,1,0,1
6320,5,8,-111.36,0
6340,2,6,-165.2,0
6360,2,2,-4.43201e-13,1
6380,9,9,0,1
6400,0,6,-151.787,0
6420,3,3,0,1
6440,9,9,0,1
6460,6,6,0,1
6480,7,7,0,1
6500,2,2,0,1
6520,0,0,0,1
6540,3,3,0,1
6560,5,4,-11.1872,0
6580,4,4,0,1
6600,3,2,-117.277,0
6620,6,6,0,1
6640,5,5,0,1
6660,8,8,0,1
6680,9,9,0,1
6700,5,5,-1.59744e-10,1
6720,4,9,-19.9319,0
6740,7,7,0,1
6760,4,9,-34.8723,0
6780,2,2,0,1
6800,7,9,-142.945,0
6820,3,3,0,1
6840,4,3,-88.8723,0
6860,8,1,-5.66729,0
6880,9,9,0,1
6900,1,1,0,1
6920,9,9,0,1
6940,2,6,-10.3107,0
6960,8,1,-221.915,0
6980,7,7,0,1
7000,9,9,0,1
7020,1,1,0,1
7040,8,3,-345.003,0
7060,7,7,0,1
7080,4,9,-355.796,0
7100,1,1,0,1
7120,3,2,-12.1957,0
7140,1,1,0,1
7160,1,1,0,1
7180,0,0,0,1
7200,2,2,0,1
7220,3,3,0,1
7240,9,9,0,1
7260,4,4,0,1
7280,9,9,0,1
7300,2,2,0,1
7320,1,1,0,1
7340,6,6,0,1
7360,8,1,-128.74,0
7380,4,9,-71.2638,0
7400,7,1,-554.896,0
7420,7,7,0,1
7440,4,9,-74.6085,0
7460,4,4,0,1
7480,9,9,0,1
7500,2,6,-216.145,0
7520,5,5,0,1
7540,7,7,0,1
7560,2,2,0,1
7580,4,4,0,1
7600,4,2,-98.7447,0
7620,2,6,-297.872,0
7640,1,1,0,1
7660,9,9,0,1
7680,7,7,-0.00765867,1
7700,2,2,0,1
7720,8,2,-188.572,0
7740,7,7,0,1
7760,6,6,0,1
7780,9,9,0,1
7800,2,6,-147.153,0
7820,2,4,-3.6772,0
7840,3,2,-72.9319,0
7860,8,8,-1.02141e-14,1
7880,1,5,-148.081,0
7900,6,6,0,1
7920,5,3,-33.7617,0
7940,1,1,0,1
7960,1,1,0,1
7980,0,0,0,1
8000,2,2,0,1
8020,6,6,0,1
8040,4,4,0,1
8060,5,5,0,1
8080,8,3,-19.9064,0
8100,3,3,0,1
8120,1,1,-1.13929e-06,1
8140,5,5,0,1
8160,1,1,0,1
8180,9,9,0,1
8200,2,2,0,1
8220,7,7,0,1
8240,4,1,-163.145,0
8260,4,4,0,1
8280,4,6,-294.417,0
8300,8,6,-121.236,0
8320,1,1,0,1
8340,5,6,-80.6979,0
8360,8,1,-64.166,0
8380,9,9,0,1
8400,5,9,-107.443,0
8420,6,6,0,1
8440,7,7,0,1
8460,9,9,0,1
8480,9,7,-220.549,0
8500,3,9,-46.7277,0
8520,7,7,0,1
8540,0,6,-48.1149,0
8560,9,9,0,1
8580,0,0,0,1
8600,6,6,0,1
8620,6,6,0,1
8640,2,2,0,1
8660,3,3,-5.35127e-14,1
8680,9,9,0,1
8700,0,0,0,1
8720,7,9,-253.374,0
8740,5,6,-80.8468,0
8760,4,9,-88.2894,0
8780,8,1,-30.517,0
8800,0,0,0,1
8820,9,9,0,1
8840,4,9,-98.6255,0
8860,1,1,0,1
8880,2,1,-77.1191,0
8900,8,8,0,1
8920,7,7,0,1
8940,1,1,0,1
8960,2,2,0,1
8980,6,6,0,1
9000,1,1,0,1
9020,0,9,-250.149,0
9040,3,2,-227.936,0
9060,0,0,0,1
9080,1,1,0,1
9100,1,1,0,1
9120,8,8,0,1
9140,2,2,0,1
9160,0,0,0,1
9180,3,7,-103.911,0
9200,9,9,0,1
9220,4,4,0,1
9240,0,0,0,1
9260,5,6,-118.387,0
9280,0,0,-2.22045e-16,1
9300,6,6,0,1
9320,1,1,0,1
9340,7,7,0,1
9360,7,7,0,1
9380,8,9,-37.4489,0
9400,1,5,-183.368,0
9420,9,9,0,1
9440,2,1,-78.0064,0
9460,0,0,0,1
9480,5,5,-7.61837e-11,1
9500,1,1,0,1
9520,2,2,0,1
9540,2,2,0,1
9560,7,1,-3.07089,0
9580,3,3,0,1
9600,5,8,-62.2383,0
9620,4,4,0,1
9640,9,9,0,1
9660,7,0,-296.349,0
9680,1,1,0,1
9700,8,9,-87.4043,0
9720,3,5,-111.468,0
9740,9,9,0,1
9760,6,1,-254.36,0
9780,0,0,0,1
9800,3,2,-63.8553,0
9820,1,1,0,1
9840,1,1,0,1
9860,2,2,0,1
9880,6,0,-442.694,0
9900,3,3,0,1
9920,5,5,0,1
9940,7,7,-1.11924e-05,1
9960,6,6,0,1
9980,8,8,0,1
10000,3,7,-270.591,0
10020,9,1,-44.3557,0
10040,5,8,-194.164,0
10060,8,5,-188.519,0
10080,5,2,-370.089,0
10100,7,7,0,1
10120,6,2,-203.302,0
10140,1,1,0,1
10160,1,1,0,1
10180,3,3,0,1
10200,1,1,0,1
10220,7,7,0,1
10240,5,7,-314.919,0
10260,5,6,-48.417,0
10280,5,3,-123.261,0
10300,2,0,-120.949,0
10320,5,2,-57.7957,0
10340,8,5,-64.434,0
10360,7,7,0,1
10380,0,0,0,1
10400,9,9,0,1
10420,7,7,0,1
10440,7,7,0,1
10460,5,5,0,1
10480,0,2,-64.4723,0
10500,9,9,0,1
10520,0,0,0,1
10540,0,6,-78.8,0
10560,8,5,-360.23,0
10580,9,9,0,1
10600,2,2,0,1
10620,4,4,0,1
10640,8,1,-171.185,0
10660,1,1,0,1
10680,6,6,-0.000593138,1
10700,1,1,0,1
10720,6,6,0,1
10740,5,6,-13.6851,0
10760,1,1,0,1
10780,8,9,-86.7447,0
10800,3,5,-69.8383,0
10820,4,9,-148.647,0
10840,0,5,-124.068,0
10860,5,5,0,1
10880,5,2,-445.796,0
10900,8,6,-16.5404,0
10920,3,2,-30.7957,0
10940,6,6,0,1
10960,2,2,0,1
10980,3,3,0,1
11000,9,9,0,1
11020,2,2,0,1
11040,1,1,0,1
11060,1,1,0,1
11080,5,3,-139.54,0
11100,2,6,-74.5872,0
11120,1,1,0,1
11140,3,3,0,1
11160,2,5,-0.795801,0
11180,8,5,-211.772,0
11200,7,1,-62.983,0
11220,3,5,-125.255,0
11240,7,7,0,1
11260,2,3,-87.2383,0
11280,4,4,0,1
11300,6,6,0,1
11320,9,9,0,1
11340,7,7,0,1
11360,2,2,0,1
11380,4,9,-136.285,0
11400,2,7,-30.2894,0
11420,8,8,0,1
11440,1,1,0,1
11460,1,1,0,1
11480,3,8,-115.138,0
11500,8,8,-2.22045e-16,1
11520,4,9,-173.362,0
11540,0,0,0,1
11560,6,6,0,1
11580,5,6,-1.90942,0
11600,9,9,0,1
11620,3,3,0,1
11640,0,7,-165.238,0
11660,9,9,0,1
11680,2,6,-52.7957,0
11700,4,9,-21.3021,0
11720,7,7,-3.768e-05,1
11740,1,1,0,1
11760,2,1,-325.391,0
11780,9,5,-49.8809,0
11800,4,4,0,1
11820,2,6,-97.6766,0
11840,6,2,-49.5362,0
11860,1,1,0,1
11880,8,3,-403.281,0
11900,9,9,0,1
11920,0,7,-11.3661,0
11940,6,6,0,1
11960,6,6,0,1
11980,7,7,0,1
12000,9,9,-2.9307e-11,1
12020,9,1,-26.8214,0
12040,8,2,-217.303,0
12060,0,0,0,1
12080,1,1,0,1
12100,4,1,-83.8489,0
12120,4,4,0,1
12140,6,6,0,1
12160,7,7,0,1
12180,1,1,0,1
12200,5,7,-398.255,0
12220,7,1,-149.585,0
12240,0,0,0,1
12260,3,3,0,1
12280,5,6,-46.0298,0
12300,8,8,0,1
12320,4,4,0,1
12340,7,7,0,1
12360,1,1,0,1
12380,2,2,0,1
12400,5,3,-0.92324,0
12420,9,9,0,1
12440,5,7,-11.8511,0
12460,6,6,0,1
12480,7,7,0,1
12500,5,9,-63.8979,0
12520,9,0,-795.319,0
12540,8,9,-249.768,0
12560,8,3,-16.2426,0
12580,3,3,0,1
12600,6,5,-126.711,0
12620,9,6,-97.2766,0
12640,7,7,0,1
12660,0,5,-120.838,0
12680,7,1,-97.9085,0
12700,5,9,-227.217,0
12720,7,7,0,1
12740,1,1,0,1
12760,1,1,0,1
12780,0,0,0,1
12800,7,7,0,1
12820,9,1,-214.087,0
12840,2,6,-4.44584,0
12860,3,3,0,1
12880,7,7,0,1
12900,3,3,0,1
12920,2,1,-128.847,0
12940,4,4,0,1
12960,1,1,0,1
12980,6,6,0,1
13000,2,1,-288.819,0
13020,7,7,0,1
13040,5,8,-63.7426,0
13060,5,5,0,1
13080,7,7,0,1
13100,4,4,0,1
13120,0,6,-257.204,0
13140,2,2,0,1
13160,6,6,0,1
13180,3,9,-122.796,0
13200,6,3,-24.2209,0
13220,4,5,-69.5064,0
13240,0,8,-53.9255,0
13260,4,4,0,1
13280,2,7,-79.6596,0
13300,6,4,-129.702,0
13320,0,6,-297.315,0
13340,0,0,0,1
13360,0,2,-62.5489,0
13380,0,0,0,1
13400,3,2,-498.838,0
13420,1,1,0,1
13440,6,6,0,1
13460,2,2,0,1
13480,2,6,-89.3149,0
13500,3,3,0,1
13520,1,1,0,1
13540,4,9,-10.9873,0
13560,1,1,0,1
13580,5,5,0,1
13600,4,4,-3.5083e-14,1
13620,6,6,0,1
13640,4,4,0,1
13660,7,7,0,1
13680,2,2,0,1
13700,8,8,0,1
13720,7,7,0,1
13740,9,9,0,1
13760,2,1,-120.091,0
13780,0,0,0,1
13800,5,8,-161.402,0
13820,1,1,0,1
13840,4,4,-7.02024e-09,1
13860,2,3,-64.0255,0
13880,8,1,-258.2,0
13900,3,3,0,1
13920,2,2,0,1
13940,4,9,-132.443,0
13960,1,1,0,1
13980,5,5,0,1
14000,4,6,-190.804,0
14020,6,6,0,1
14040,0,0,0,1
14060,7,7,0,1
14080,9,0,-74.3872,0
14100,8,1,-224.953,0
14120,4,4,0,1
14140,9,9,0,1
14160,8,1,-247.117,0
14180,0,0,0,1
14200,1,1,0,1
14220,1,1,0,1
14240,0,6,-431.719,0
14260,2,2,0,1
14280,2,6,-322.345,0
14300,3,3,0,1
14320,2,6,-452.226,0
14340,4,4,0,1
14360,4,9,-173.613,0
14380,5,5,0,1
14400,8,1,-315.14,0
14420,6,6,0,1
14440,5,8,-58.9511,0
14460,7,7,0,1
14480,7,7,0,1
14500,8,5,-40.4426,0
14520,8,1,-151.94,0
14540,9,9,0,1
14560,7,7,-1.05186e-09,1
14580,4,0,-257.366,0
14600,7,7,0,1
14620,3,3,0,1
14640,2,2,0,1
14660,0,0,0,1
14680,8,8,0,1
14700,6,6,0,1
14720,8,8,-0.549842,1
14740,6,6,0,1
14760,1,1,0,1
14780,6,6,0,1
14800,8,8,0,1
14820,9,9,0,1
14840,4,4,0,1
14860,0,0,0,1
14880,9,1,-225.46,0
14900,0,5,-47.0213,0
14920,4,1,-160.083,0
14940,1,1,0,1
14960,5,3,-122.081,0
14980,4,9,-296.319,0
15000,7,7,0,1
15020,5,5,0,1
15040,3,3,0,1
15060,7,7,-4.71223e-12,1
15080,4,9,-85.1489,0
15100,9,9,0,1
15120,8,6,-197.045,0
15140,5,5,0,1
15160,8,8,0,1
15180,6,6,0,1
15200,3,5,-147.583,0
15220,8,8,0,1
15240,6,6,0,1
15260,9,9,0,1
15280,9,7,-176.587,0
15300,1,1,0,1
15320,8,8,0,1
15340,3,3,-0.0059633,1
15360,5,3,-49.3915,0
15380,8,8,0,1
15400,6,0,-4.21908,0
15420,5,5,0,1
15440,9,4,-26.1277,0
15460,7,7,0,1
15480,2,2,0,1
15500,5,5,0,1
15520,0,6,-535.272,0
15540,8,8,0,1
15560,5,4,-15.5789,0
15580,1,1,0,1
15600,1,1,0,1
15620,0,0,0,1
15640,9,9,0,1
15660,1,1,0,1
15680,8,3,-356.07,0
15700,6,6,0,1
15720,7,9,-36.4979,0
15740,0,0,0,1
15760,9,6,-82.0894,0
15780,3,3,0,1
15800,0,2,-32.3532,0
15820,8,8,0,1
15840,8,2,-293.166,0
15860,9,9,0,1
15880,6,6,0,1
15900,7,7,-2.22045e-16,1
15920,8,8,0,1
15940,4,9,-102.868,0
15960,7,7,0,1
15980,5,5,0,1
16000,9,9,0,1
16020,2,4,-234.737,0
16040,6,2,-35.7277,0
16060,7,7,-1.00367e-08,1
16080,4,4,0,1
16100,5,5,0,1
16120,9,9,0,1
16140,2,1,-214.677,0
16160,3,5,-88.1702,0
16180,1,1,0,1
16200,6,2,-205.83,0
16220,3,3,0,1
16240,9,9,0,1
16260,2,9,-86.5872,0
16280,2,2,0,1
16300,5,5,0,1
16320,6,6,0,1
16340,8,8,0,1
16360,0,0,0,1
16380,7,7,0,1
16400,7,7,0,1
16420,1,1,0,1
16440,9,9,0,1
16460,8,8,0,1
16480,7,7,0,1
16500,0,0,0,1
16520,9,7,-413.736,0
16540,9,4,-22.4681,0
16560,4,0,-356.766,0
16580,6,6,0,1
16600,2,2,0,1
16620,8,8,0,1
16640,5,3,-163.021,0
16660,1,1,0,1
16680,4,4,0,1
16700,1,1,0,1
16720,5,3,-145.464,0
16740,5,5,0,1
16760,1,1,0,1
16780,7,7,0,1
16800,3,2,-305.668,0
16820,6,6,0,1
16840,4,9,-81.5757,0
16860,3,1,-3.59797,0
16880,2,2,-3.39728e-14,1
16900,5,5,0,1
16920,6,2,-157.068,0
16940,4,4,0,1
16960,4,4,0,1
16980,0,5,-244.609,0
17000,4,6,-517.213,0
17020,4,4,0,1
17040,6,6,0,1
17060,7,7,0,1
17080,2,9,-461.477,0
17100,4,4,0,1
17120,3,3,0,1
17140,3,3,-1.87068e-11,1
17160,8,1,-141.111,0
17180,0,5,-135.834,0
17200,0,0,0,1
17220,3,5,-126.843,0
17240,2,2,0,1
17260,2,1,-212.847,0
17280,9,1,-271.219,0
17300,8,8,0,1
17320,2,2,0,1
17340,3,3,0,1
17360,7,7,0,1
17380,0,5,-9.25116,0
17400,1,1,0,1
17420,1,1,0,1
17440,0,0,0,1
17460,2,2,0,1
17480,3,2,-191.123,0
17500,3,3,0,1
17520,8,1,-338.83,0
17540,4,4,0,1
17560,3,3,-1.05181e-08,1
17580,5,5,0,1
17600,7,7,0,1
17620,6,6,0,1
17640,4,0,-7.94078,0
17660,7,7,0,1
17680,7,1,-388.862,0
17700,8,6,-110.981,0
17720,5,2,-578.936,0
17740,9,9,0,1
17760,7,7,-6.74389e-05,1
17780,0,5,-2.48294,0
17800,3,3,0,1
17820,1,1,0,1
17840,6,1,-225.964,0
17860,2,0,-53.434,0
17880,4,1,-170.334,0
17900,3,3,0,1
17920,4,9,-72.0979,0
17940,4,4,0,1
17960,7,7,0,1
17980,5,7,-53.4043,0
18000,9,1,-45.4277,0
18020,6,6,0,1
18040,9,0,-113.528,0
18060,0,5,-225.791,0
18080,7,7,0,1
18100,1,1,0,1
18120,4,2,-75.5872,0
18140,2,2,-1.55431e-15,1
18160,7,7,0,1
18180,3,3,0,1
18200,6,2,-94.8851,0
18220,7,7,0,1
18240,5,5,0,1
18260,8,6,-250.485,0
18280,4,4,0,1
18300,5,5,-0.00938609,1
18320,5,5,0,1
18340,2,4,-107.651,0
18360,7,7,0,1
18380,1,1,0,1
18400,1,1,0,1
18420,5,6,-91.7957,0
18440,6,6,0,1
18460,8,8,0,1
18480,5,2,-419.596,0
18500,8,8,0,1
18520,4,4,0,1
18540,0,0,0,1
18560,7,7,0,1
18580,9,9,0,1
18600,9,9,0,1
18620,2,4,-27,0
18640,9,9,0,1
18660,7,7,-1.75765e-05,1
18680,7,7,0,1
18700,8,1,-193.585,0
18720,7,1,-236.67,0
18740,4,4,0,1
18760,2,3,-80.1574,0
18780,6,6,0,1
18800,9,9,0,1
18820,1,1,0,1
18840,7,7,0,1
18860,0,6,-211.46,0
18880,6,6,0,1
18900,4,4,-2.33187e-09,1
18920,2,6,-281.732,0
18940,5,6,-109.621,0
18960,7,7,-5.84636e-09,1
18980,0,0,-2.5152e-07,1
19000,7,7,0,1
19020,1,1,0,1
19040,0,8,-237.674,0
19060,3,3,0,1
19080,7,7,0,1
19100,6,6,0,1
19120,5,5,-4.25917e-05,1
19140,0,5,-189.196,0
19160,6,6,-5.47731e-06,1
19180,1,1,0,1
19200,5,5,0,1
19220,1,1,0,1
19240,7,7,0,1
19260,8,8,0,1
19280,5,5,0,1
19300,0,0,0,1
19320,3,2,-114.153,0
19340,4,4,0,1
19360,7,7,-0.000147549,1
19380,7,7,0,1
19400,5,2,-314.226,0
19420,7,6,-154.145,0
19440,8,8,0,1
19460,6,6,0,1
19480,9,3,-373.885,0
19500,3,3,0,1
19520,8,8,0,1
19540,6,6,0,1
19560,1,1,0,1
19580,0,0,-0.062288,1
19600,9,9,0,1
19620,7,7,0,1
19640,1,1,0,1
19660,3,3,0,1
19680,0,0,0,1
19700,5,7,-96.4894,0
19720,6,2,-206.596,0
19740,4,4,0,1
19760,4,9,-28.217,0
19780,2,5,-54.383,0
19800,4,4,0,1
19820,4,9,-259.085,0
19840,3,2,-392.813,0
19860,1,1,0,1
19880,7,7,0,1
19900,7,0,-374.447,0
19920,6,6,0,1
19940,0,0,0,1
19960,3,2,-99.3532,0
19980,6,6,0,1
