Index,Label,Prediction,Reward,Correct
4560,3,2,-9.67666,0
4580,0,0,0,1
4600,7,7,-1.70974e-14,1
4620,1,1,0,1
4640,0,6,-60.9302,0
4660,2,2,0,1
4680,0,3,-4.69438,0
4700,3,3,0,1
4720,5,5,0,1
4740,4,4,0,1
4760,6,6,0,1
4780,5,5,0,1
4800,8,1,-66.0787,0
4820,6,0,-72.6681,0
4840,3,3,-5.10703e-14,1
4860,7,7,0,1
4880,5,5,0,1
4900,8,8,0,1
4920,0,5,-26.3894,0
4940,9,9,0,1
4960,1,1,0,1
4980,0,0,0,1
5000,3,7,-66.5702,0
5020,1,1,0,1
5040,2,2,0,1
5060,2,2,0,1
5080,3,3,-0.00302788,1
5100,3,3,-3.11724e-11,1
5120,6,1,-32.2779,0
5140,4,4,0,1
5160,7,9,-13.5719,0
5180,5,5,0,1
5200,0,0,0,1
5220,6,6,0,1
5240,2,2,-0.0775135,1
5260,7,7,0,1
5280,9,4,-8.14161,0
5300,8,8,0,1
5320,5,2,-78.2128,0
5340,9,9,0,1
5360,2,7,-58.4009,0
5380,1,1,0,1
5400,1,1,-2.22045e-16,1
5420,4,4,-1.78747e-07,1
5440,4,4,-2.09412e-07,1
5460,5,5,0,1
5480,6,5,-19.9144,0
5500,4,4,0,1
5520,1,1,0,1
5540,2,2,0,1
5560,5,6,-135.589,0
5580,3,3,-8.65574e-11,1
5600,9,9,0,1
5620,3,3,0,1
5640,9,7,-37.703,0
5660,0,0,0,1
5680,5,2,-48.4446,0
5700,9,9,0,1
5720,6,6,-5.9619e-13,1
5740,5,7,-6.62134,0
5760,7,7,0,1
5780,4,4,-1.08136e-13,1
5800,1,1,0,1
5820,3,3,0,1
5840,4,2,-7.87544,0
5860,0,0,0,1
5880,4,0,-126.085,0
5900,8,8,0,1
5920,0,0,0,1
5940,4,4,0,1
5960,3,3,0,1
5980,6,6,0,1
6000,8,8,0,1
6020,7,7,0,1
6040,6,6,0,1
6060,0,0,0,1
6080,9,7,-13.9564,0
6100,7,7,-0.000582138,1
6120,5,2,-9.43412,0
6140,7,7,-0.000306999,1
6160,2,2,0,1
6180,1,1,0,1
6200,1,1,0,1
6220,6,6,0,1
6240,8,8,0,1
6260,9,9,0,1
6280,4,3,-8.47418,0
6300,1,1,0,1
6320,5,3,-68.3404,0
6340,2,2,0,1
6360,2,2,0,1
6380,9,9,-2.22045e-16,1
6400,0,2,-84.6468,0
6420,3,3,0,1
6440,9,9,-5.42456e-05,1
6460,6,6,0,1
6480,7,7,0,1
6500,2,2,0,1
6520,0,0,0,1
6540,3,3,-7.28884e-12,1
6560,5,5,0,1
6580,4,4,0,1
6600,3,3,0,1
6620,6,6,0,1
6640,5,8,-13.7872,0
6660,8,8,0,1
6680,9,2,-5.81575,0
6700,5,5,0,1
6720,4,9,-16.8426,0
6740,7,7,0,1
6760,4,9,-13.4681,0
6780,2,2,0,1
6800,7,9,-41.5209,0
6820,3,3,-8.88178e-14,1
6840,4,1,-8.00635,0
6860,8,1,-31.7723,0
6880,9,9,-0.00217006,1
6900,1,1,0,1
6920,9,8,-21.966,0
6940,2,2,0,1
6960,8,5,-31.9957,0
6980,7,7,0,1
7000,9,9,0,1
7020,1,1,0,1
7040,8,2,-11.6214,0
7060,7,9,-16.1523,0
7080,4,9,-17.0298,0
7100,1,1,0,1
7120,3,3,0,1
7140,1,1,0,1
7160,1,1,0,1
7180,0,0,0,1
7200,2,2,0,1
7220,3,8,-32.7362,0
7240,9,9,0,1
7260,4,4,-0.00378632,1
7280,9,9,0,1
7300,2,2,0,1
7320,1,1,0,1
7340,6,6,0,1
7360,8,1,-60.0723,0
7380,4,4,-0.000907598,1
7400,7,1,-274.08,0
7420,7,7,0,1
7440,4,4,-0.000112393,1
7460,4,4,0,1
7480,9,9,0,1
7500,2,2,0,1
7520,5,8,-62.2511,0
7540,7,7,0,1
7560,2,2,0,1
7580,4,4,-3.1001e-05,1
7600,4,2,-43.217,0
7620,2,2,0,1
7640,1,1,0,1
7660,9,9,0,1
7680,7,7,0,1
7700,2,2,0,1
7720,8,2,-20.9787,0
7740,7,7,0,1
7760,6,6,-7.68771e-05,1
7780,9,9,0,1
7800,2,2,0,1
7820,2,2,-8.1325e-09,1
7840,3,3,-2.6822e-08,1
7860,8,8,0,1
7880,1,1,-0.0331487,1
7900,6,6,0,1
7920,5,8,-5.45978,0
7940,1,1,0,1
7960,1,1,0,1
7980,0,0,0,1
8000,2,2,0,1
8020,6,6,0,1
8040,4,4,0,1
8060,5,5,0,1
8080,8,8,0,1
8100,3,3,0,1
8120,1,1,-2.30893e-06,1
8140,5,5,0,1
8160,1,1,0,1
8180,9,9,0,1
8200,2,2,0,1
8220,7,7,0,1
8240,4,1,-31.2404,0
8260,4,4,-2.83085e-09,1
8280,4,2,-69.4468,0
8300,8,5,-9.89154,0
8320,1,1,0,1
8340,5,1,-4.30151,0
8360,8,1,-2.82193,0
8380,9,9,0,1
8400,5,5,-3.13971e-13,1
8420,6,6,0,1
8440,7,7,0,1
8460,9,9,0,1
8480,9,3,-62.3064,0
8500,3,3,-0.0161617,1
8520,7,7,0,1
8540,0,0,0,1
8560,9,3,-26.0851,0
8580,0,0,0,1
8600,6,6,-0.00014306,1
8620,6,6,0,1
8640,2,2,0,1
8660,3,3,-1.0963e-06,1
8680,9,4,-3.82054,0
8700,0,0,0,1
8720,7,9,-13.983,0
8740,5,5,-3.43209e-07,1
8760,4,9,-14.0468,0
8780,8,1,-13.9383,0
8800,0,2,-122.562,0
8820,9,9,0,1
8840,4,9,-22.0426,0
8860,1,1,0,1
8880,2,1,-63.7745,0
8900,8,8,0,1
8920,7,7,-8.74856e-14,1
8940,1,1,0,1
8960,2,2,0,1
8980,6,6,0,1
9000,1,1,0,1
9020,0,9,-0.962202,0
9040,3,2,-23.6255,0
9060,0,5,-0.924523,0
9080,1,1,0,1
9100,1,1,0,1
9120,8,8,0,1
9140,2,5,-45.9298,0
9160,0,0,0,1
9180,3,8,-15.2322,0
9200,9,9,0,1
9220,4,4,-7.59393e-14,1
9240,0,0,0,1
9260,5,7,-2.50051,0
9280,0,0,-6.92166e-06,1
9300,6,6,0,1
9320,1,1,0,1
9340,7,0,-86.6689,0
9360,7,0,-14.2953,0
9380,8,9,-66.4851,0
9400,1,6,-6.62278,0
9420,9,9,-0.000293961,1
9440,2,1,-2.63012,0
9460,0,0,0,1
9480,5,5,0,1
9500,1,1,0,1
9520,2,2,-0.000196221,1
9540,2,0,-47.1702,0
9560,7,1,-2.68353,0
9580,3,3,0,1
9600,5,5,0,1
9620,4,4,-0.0136791,1
9640,9,9,0,1
9660,7,0,-259.469,0
9680,1,1,0,1
9700,8,9,-72.6851,0
9720,3,8,-12.0809,0
9740,9,9,-2.50088e-10,1
9760,6,1,-145.576,0
9780,0,0,0,1
9800,3,2,-15.7149,0
9820,1,1,-8.0225e-07,1
9840,1,1,0,1
9860,2,0,-6.14682,0
9880,6,0,-153.665,0
9900,3,3,0,1
9920,5,5,0,1
9940,7,0,-57.903,0
9960,6,6,0,1
9980,8,8,0,1
10000,3,7,-19.1328,0
10020,9,1,-4.63294,0
10040,5,8,-40.9191,0
10060,8,1,-1.46983,0
10080,5,2,-65.1106,0
10100,7,7,0,1
10120,6,2,-51.3932,0
10140,1,1,0,1
10160,1,1,0,1
10180,3,8,-74.5745,0
10200,1,1,0,1
10220,7,7,0,1
10240,5,7,-84.7196,0
10260,5,5,-1.00232e-06,1
10280,5,6,-10.7538,0
10300,2,0,-35.7489,0
10320,5,2,-39.0426,0
10340,8,8,0,1
10360,7,7,-2.9976e-14,1
10380,0,0,0,1
10400,9,9,0,1
10420,7,0,-9.35328,0
10440,7,7,0,1
10460,5,1,-3.89711,0
10480,0,0,0,1
10500,9,9,0,1
10520,0,0,0,1
10540,0,0,-0.00125392,1
10560,8,2,-279.515,0
10580,9,5,-16.7037,0
10600,2,3,-32.6043,0
10620,4,4,-0.00238143,1
10640,8,1,-75.5298,0
10660,1,1,-0.0171453,1
10680,6,6,0,1
10700,1,1,-4.57534e-08,1
10720,6,6,0,1
10740,5,5,-3.68298e-05,1
10760,1,1,0,1
10780,8,8,0,1
10800,3,5,-25.4234,0
10820,4,9,-48.9745,0
10840,0,5,-35.4155,0
10860,5,5,0,1
10880,5,2,-40.3724,0
10900,8,8,0,1
10920,3,2,-22.0468,0
10940,6,6,-2.04529e-07,1
10960,2,2,0,1
10980,3,3,0,1
11000,9,9,0,1
11020,2,0,-75.8766,0
11040,1,1,0,1
11060,1,1,0,1
11080,5,3,-22.8811,0
11100,2,5,-38.2128,0
11120,1,1,0,1
11140,3,3,0,1
11160,2,2,-1.12355e-13,1
11180,8,5,-92.5234,0
11200,7,1,-29.437,0
11220,3,5,-14.3553,0
11240,7,7,0,1
11260,2,3,-9.72713,0
11280,4,4,-5.72853e-11,1
11300,6,6,0,1
11320,9,9,0,1
11340,7,7,0,1
11360,2,2,0,1
11380,4,5,-34.8532,0
11400,2,7,-85.7404,0
11420,8,8,0,1
11440,1,1,0,1
11460,1,1,0,1
11480,3,8,-50.8027,0
11500,8,8,0,1
11520,4,3,-35.4128,0
11540,0,0,0,1
11560,6,6,-3.83586e-05,1
11580,5,5,0,1
11600,9,9,0,1
11620,3,3,-6.60818e-07,1
11640,0,7,-47.1517,0
11660,9,9,-2.98054e-06,1
11680,2,6,-67.0349,0
11700,4,4,-0.000554109,1
11720,7,7,-1.59387,1
11740,1,1,-4.66294e-15,1
11760,2,1,-67.3766,0
11780,9,5,-70.3553,0
11800,4,4,-6.96258e-05,1
11820,2,0,-24.1163,0
11840,6,6,-2.10206e-05,1
11860,1,1,0,1
11880,8,8,0,1
11900,9,9,-0.280291,1
11920,0,2,-65.2,0
11940,6,6,0,1
11960,6,6,0,1
11980,7,7,0,1
12000,9,9,-1.72879e-06,1
12020,9,0,-16.0427,0
12040,8,2,-19.6979,0
12060,0,0,0,1
12080,1,1,0,1
12100,4,2,-10.3589,0
12120,4,2,-56.7191,0
12140,6,5,-33.7507,0
12160,7,7,0,1
12180,1,1,0,1
12200,5,7,-68.8238,0
12220,7,1,-26.8728,0
12240,0,0,0,1
12260,3,3,0,1
12280,5,5,0,1
12300,8,8,-5.30687e-14,1
12320,4,9,-11.6681,0
12340,7,7,0,1
12360,1,1,0,1
12380,2,0,-21.6383,0
12400,5,5,0,1
12420,9,9,-6.66134e-16,1
12440,5,5,-1.43483e-06,1
12460,6,2,-15.0664,0
12480,7,7,0,1
12500,5,5,-5.36349e-12,1
12520,9,0,-521.183,0
12540,8,9,-86.7277,0
12560,8,8,-0.0365996,1
12580,3,9,-48.3021,0
12600,6,6,-0.377796,1
12620,9,5,-53.4617,0
12640,7,7,0,1
12660,0,5,-102.6,0
12680,7,1,-41.1391,0
12700,5,7,-92.4098,0
12720,7,7,-0.00743473,1
12740,1,1,-0.000479487,1
12760,1,1,0,1
12780,0,0,0,1
12800,7,7,-8.93206e-09,1
12820,9,1,-61.8043,0
12840,2,2,0,1
12860,3,3,0,1
12880,7,7,-5.89864e-08,1
12900,3,8,-29.5234,0
12920,2,1,-27.9723,0
12940,4,4,-0.428581,1
12960,1,1,0,1
12980,6,6,0,1
13000,2,1,-3.02024,0
13020,7,7,-1.30562e-13,1
13040,5,8,-53.7277,0
13060,5,5,0,1
13080,7,7,0,1
13100,4,4,-3.08517e-07,1
13120,0,0,0,1
13140,2,2,-2.22045e-16,1
13160,6,6,-3.75393e-08,1
13180,3,5,-68.7787,0
13200,6,6,-4.54836e-06,1
13220,4,5,-65.5915,0
13240,0,0,0,1
13260,4,0,-4.15203,0
13280,2,7,-81.9123,0
13300,6,0,-138.662,0
13320,0,6,-72.7685,0
13340,0,0,0,1
13360,0,2,-51.5191,0
13380,0,0,0,1
13400,3,2,-248.587,0
13420,1,1,0,1
13440,6,6,-4.38232e-05,1
13460,2,2,0,1
13480,2,2,0,1
13500,3,3,0,1
13520,1,1,0,1
13540,4,0,-71.1404,0
13560,1,1,0,1
13580,5,5,-4.4128e-08,1
13600,4,5,-21.283,0
13620,6,6,0,1
13640,4,4,-0.0531369,1
13660,7,7,0,1
13680,2,2,0,1
13700,8,5,-50.0787,0
13720,7,7,0,1
13740,9,9,0,1
13760,2,1,-93.3021,0
13780,0,5,-71.3234,0
13800,5,8,-89.066,0
13820,1,1,0,1
13840,4,4,-1.6646e-07,1
13860,2,2,-1.20354e-05,1
13880,8,1,-25.2745,0
13900,3,5,-16.1574,0
13920,2,2,-1.09821e-11,1
13940,4,0,-100.272,0
13960,1,1,0,1
13980,5,5,-5.81979e-13,1
14000,4,5,-48.7723,0
14020,6,6,-9.75031e-09,1
14040,0,0,0,1
14060,7,7,0,1
14080,9,0,-92.3787,0
14100,8,1,-26.0681,0
14120,4,4,-7.68794e-10,1
14140,9,9,0,1
14160,8,8,-1.22546e-12,1
14180,0,0,0,1
14200,1,1,0,1
14220,1,1,0,1
14240,0,5,-234.134,0
14260,2,2,0,1
14280,2,1,-4.76389,0
14300,3,3,-7.48068e-13,1
14320,2,6,-53.5634,0
14340,4,9,-3.04049,0
14360,4,3,-28.6553,0
14380,5,5,0,1
14400,8,1,-133.757,0
14420,6,6,0,1
14440,5,5,-3.8184e-08,1
14460,7,7,-0.00257658,1
14480,7,7,0,1
14500,8,5,-39.1681,0
14520,8,1,-22.7471,0
14540,9,9,0,1
14560,7,1,-5.70972,0
14580,4,0,-183.591,0
14600,7,7,0,1
14620,3,3,-0.000314001,1
14640,2,2,0,1
14660,0,0,0,1
14680,8,8,0,1
14700,6,6,0,1
14720,8,3,-6.59915,0
14740,6,0,-70.7498,0
14760,1,1,-4.84279e-13,1
14780,6,0,-199.02,0
14800,8,8,-5.55112e-15,1
14820,9,9,0,1
14840,4,0,-82.6851,0
14860,0,0,-0.00668693,1
14880,9,1,-75.983,0
14900,0,5,-20.6362,0
14920,4,1,-42.9787,0
14940,1,1,0,1
14960,5,3,-79.9511,0
14980,4,9,-80.3277,0
15000,7,7,0,1
15020,5,5,0,1
15040,3,3,0,1
15060,7,7,0,1
15080,4,1,-2.38936,0
15100,9,9,0,1
15120,8,8,-1.01363e-11,1
15140,5,5,0,1
15160,8,8,0,1
15180,6,0,-112.569,0
15200,3,3,-7.45411e-09,1
15220,8,8,0,1
15240,6,6,0,1
15260,9,9,0,1
15280,9,7,-10.2468,0
15300,1,1,0,1
15320,8,8,0,1
15340,3,3,-3.49357e-09,1
15360,5,5,-0.240428,1
15380,8,5,-46.9085,0
15400,6,0,-3.19312,0
15420,5,5,0,1
15440,9,9,0,1
15460,7,7,0,1
15480,2,2,0,1
15500,5,5,-8.72707e-10,1
15520,0,6,-129.896,0
15540,8,8,0,1
15560,5,0,-2.30259,0
15580,1,1,0,1
15600,1,1,0,1
15620,0,0,0,1
15640,9,9,-3.06422e-14,1
15660,1,1,0,1
15680,8,6,-36.3515,0
15700,6,6,0,1
15720,7,9,-12.3038,0
15740,0,0,0,1
15760,9,6,-43.2061,0
15780,3,3,-1.76973e-06,1
15800,0,0,0,1
15820,8,8,0,1
15840,8,2,-66.5149,0
15860,9,9,0,1
15880,6,6,0,1
15900,7,9,-2.86706,0
15920,8,8,0,1
15940,4,9,-17.6979,0
15960,7,7,0,1
15980,5,5,0,1
16000,9,9,0,1
16020,2,1,-36.4064,0
16040,6,6,0,1
16060,7,9,-1.44112,0
16080,4,4,-3.60956e-11,1
16100,5,5,0,1
16120,9,9,0,1
16140,2,1,-32.2128,0
16160,3,3,0,1
16180,1,1,0,1
16200,6,2,-71.0051,0
16220,3,3,-6.23455e-10,1
16240,9,9,0,1
16260,2,9,-16.0468,0
16280,2,2,0,1
16300,5,5,-6.99227e-05,1
16320,6,6,0,1
16340,8,5,-25.1085,0
16360,0,0,0,1
16380,7,7,0,1
16400,7,7,0,1
16420,1,1,0,1
16440,9,1,-2.77179,0
16460,8,8,0,1
16480,7,7,0,1
16500,0,0,-2.89705e-09,1
16520,9,2,-222.864,0
16540,9,5,-41.9532,0
16560,4,0,-149.732,0
16580,6,0,-12.0102,0
16600,2,2,0,1
16620,8,8,0,1
16640,5,6,-30.6188,0
16660,1,1,0,1
16680,4,4,-6.66134e-16,1
16700,1,1,0,1
16720,5,8,-48.7447,0
16740,5,5,0,1
16760,1,1,0,1
16780,7,7,0,1
16800,3,2,-35.1617,0
16820,6,6,0,1
16840,4,9,-48.034,0
16860,3,5,-14.5362,0
16880,2,0,-22.9745,0
16900,5,5,0,1
16920,6,5,-76.5232,0
16940,4,0,-24.9617,0
16960,4,4,0,1
16980,0,5,-203.949,0
17000,4,6,-79.8128,0
17020,4,0,-40.8426,0
17040,6,6,0,1
17060,7,7,-7.84462e-08,1
17080,2,9,-174.502,0
17100,4,0,-35.0085,0
17120,3,3,0,1
17140,3,5,-49.8106,0
17160,8,8,-1.9762e-14,1
17180,0,5,-254.351,0
17200,0,0,0,1
17220,3,5,-95.5426,0
17240,2,2,0,1
17260,2,1,-45.8,0
17280,9,1,-84.6979,0
17300,8,8,-1.95349e-08,1
17320,2,8,-87.7277,0
17340,3,5,-86.0043,0
17360,7,7,-0.00446443,1
17380,0,0,0,1
17400,1,1,-3.18918e-10,1
17420,1,1,0,1
17440,0,2,-4.32817,0
17460,2,2,0,1
17480,3,2,-38.417,0
17500,3,3,0,1
17520,8,1,-50.8979,0
17540,4,4,0,1
17560,3,3,-7.80508e-08,1
17580,5,5,-0.319637,1
17600,7,7,0,1
17620,6,6,0,1
17640,4,0,-107.055,0
17660,7,7,0,1
17680,7,1,-162.002,0
17700,8,5,-82.1809,0
17720,5,2,-309.926,0
17740,9,9,0,1
17760,7,9,-13.1864,0
17780,0,5,-119.909,0
17800,3,3,0,1
17820,1,1,0,1
17840,6,1,-49.2502,0
17860,2,5,-105.804,0
17880,4,1,-120.519,0
17900,3,5,-1.47803,0
17920,4,0,-136.068,0
17940,4,4,-1.11022e-14,1
17960,7,7,0,1
17980,5,6,-8.14882,0
18000,9,1,-10.1639,0
18020,6,6,0,1
18040,9,0,-65.1362,0
18060,0,5,-178.785,0
18080,7,7,0,1
18100,1,1,0,1
18120,4,2,-33.6456,0
18140,2,0,-94.2979,0
18160,7,7,0,1
18180,3,3,0,1
18200,6,2,-81.9064,0
18220,7,7,0,1
18240,5,5,0,1
18260,8,5,-94.534,0
18280,4,4,0,1
18300,5,1,-5.2052,0
18320,5,8,-116.34,0
18340,2,5,-45.934,0
18360,7,1,-4.30676,0
18380,1,1,0,1
18400,1,1,0,1
18420,5,5,-0.0171309,1
18440,6,6,0,1
18460,8,8,-3.09974e-08,1
18480,5,3,-148.985,0
18500,8,5,-59.2404,0
18520,4,4,0,1
18540,0,5,-38.1085,0
18560,7,7,0,1
18580,9,9,0,1
18600,9,0,-10.6426,0
18620,2,5,-34.9638,0
18640,9,9,0,1
18660,7,0,-10.1566,0
18680,7,0,-34.1864,0
18700,8,2,-33.3192,0
18720,7,1,-101.581,0
18740,4,4,-6.66134e-16,1
18760,2,2,0,1
18780,6,2,-4.55693,0
18800,9,9,0,1
18820,1,1,0,1
18840,7,0,-2.98464,0
18860,0,5,-50.417,0
18880,6,6,-2.49083e-08,1
18900,4,5,-14.3596,0
18920,2,5,-74.0856,0
18940,5,5,-0.264183,1
18960,7,1,-39.2434,0
18980,0,5,-69.0383,0
19000,7,7,0,1
19020,1,1,0,1
19040,0,9,-26.1475,0
19060,3,3,0,1
19080,7,7,0,1
19100,6,6,-0.00353153,1
19120,5,5,-0.199872,1
19140,0,5,-91.8043,0
19160,6,6,0,1
19180,1,1,0,1
19200,5,5,0,1
19220,1,1,0,1
19240,7,7,0,1
19260,8,5,-11.2362,0
19280,5,5,0,1
19300,0,0,0,1
19320,3,6,-27.3387,0
19340,4,4,-5.36682e-13,1
19360,7,9,-18.8928,0
19380,7,7,0,1
19400,5,2,-122.032,0
19420,7,7,-0.000184265,1
19440,8,8,0,1
19460,6,6,0,1
19480,9,3,-74.9021,0
19500,3,3,-0.0458407,1
19520,8,8,0,1
19540,6,5,-1.12785,0
19560,1,1,-1.68865e-06,1
19580,0,5,-92.3383,0
19600,9,9,0,1
19620,7,0,-6.09417,0
19640,1,1,0,1
19660,3,8,-10.6085,0
19680,0,0,0,1
19700,5,7,-5.88254,0
19720,6,6,-9.00023e-07,1
19740,4,4,0,1
19760,4,2,-2.24835,0
19780,2,5,-73.6809,0
19800,4,4,0,1
19820,4,0,-133.311,0
19840,3,2,-61.8085,0
19860,1,1,0,1
19880,7,7,0,1
19900,7,0,-211.641,0
19920,6,6,0,1
19940,0,5,-60.0787,0
19960,3,2,-24.4596,0
19980,6,6,0,1
20000,0,5,-46.6872,0
20020,7,9,-8.25303,0
20040,1,1,0,1
20060,1,1,0,1
20080,4,1,-3.46066,0
20100,9,9,-1.65982e-10,1
20120,4,9,-29.9021,0
20140,3,7,-25.3157,0
20160,4,4,0,1
20180,8,1,-107.936,0
20200,2,2,0,1
20220,2,5,-48.717,0
20240,1,1,0,1
20260,8,6,-7.88422,0
20280,7,7,-0.000619968,1
20300,0,5,-78.6128,0
20320,8,3,-8.44277,0
20340,1,1,0,1
20360,0,0,-2.70894e-14,1
20380,7,5,-113.509,0
20400,6,6,0,1
20420,3,3,0,1
20440,7,7,-0.00357395,1
20460,7,0,-2.44694,0
20480,5,2,-63.0851,0
20500,8,1,-1.47147,0
20520,8,8,0,1
20540,9,1,-32.9596,0
20560,0,2,-115.234,0
20580,0,5,-148.632,0
20600,4,0,-96.0553,0
20620,1,1,-1.21925e-12,1
20640,5,5,-0.0007656,1
20660,2,2,0,1
20680,2,2,-0.0128015,1
20700,3,8,-53.8128,0
20720,9,0,-27.5574,0
20740,4,4,-0.00130536,1
20760,9,9,-0.0133881,1
20780,5,5,0,1
20800,0,0,0,1
20820,6,6,0,1
20840,7,7,-1.32976e-10,1
20860,7,0,-2.96204,0
20880,1,1,0,1
20900,8,8,0,1
20920,0,2,-19.6383,0
20940,2,1,-137.966,0
