Index,Label,Prediction,Reward,Correct
3980,2,2,0,1
4000,1,5,-679.281,0
4020,1,1,0,1
4040,8,8,0,1
4060,3,3,0,1
4080,6,6,0,1
4100,1,1,0,1
4120,0,0,0,1
4140,3,0,-521.435,0
4160,1,1,0,1
4180,0,0,0,1
4200,0,8,-91.351,0
4220,1,1,0,1
4240,7,5,-405.885,0
4260,2,2,0,1
4280,7,7,0,1
4300,3,3,0,1
4320,0,5,-1908.37,0
4340,4,4,0,1
4360,6,8,-365.488,0
4380,5,6,-192.64,0
4400,2,8,-183.937,0
4420,6,5,-169.248,0
4440,4,0,-796.086,0
4460,7,7,0,1
4480,1,1,-0.0004006,1
4500,8,5,-642.643,0
4520,9,1,-395.941,0
4540,9,7,-683.374,0
4560,3,5,-904.016,0
4580,0,0,0,1
4600,7,7,0,1
4620,1,1,0,1
4640,0,5,-454.526,0
4660,2,2,0,1
4680,0,0,0,1
4700,3,3,0,1
4720,5,5,-4.66294e-15,1
4740,4,4,0,1
4760,6,5,-196.962,0
4780,5,3,-634.483,0
4800,8,1,-343.716,0
4820,6,0,-963.091,0
4840,3,1,-43.7157,0
4860,7,7,0,1
4880,5,5,0,1
4900,8,8,0,1
4920,0,5,-22.4357,0
4940,9,5,-476.596,0
4960,1,5,-615.31,0
4980,0,0,0,1
5000,3,7,-168.012,0
5020,1,1,0,1
5040,2,1,-1071.71,0
5060,2,2,0,1
5080,3,1,-288.744,0
5100,3,5,-306.261,0
5120,6,8,-1240.97,0
5140,4,4,0,1
5160,7,1,-73.4018,0
5180,5,6,-231.569,0
5200,0,0,0,1
5220,6,6,0,1
5240,2,6,-519.428,0
5260,7,7,0,1
5280,9,7,-26.1016,0
5300,8,8,0,1
5320,5,4,-17.0029,0
5340,9,1,-609.464,0
5360,2,7,-584.601,0
5380,1,1,0,1
5400,1,1,0,1
5420,4,4,0,1
5440,4,7,-50.6013,0
5460,5,6,-741.551,0
5480,6,1,-687.669,0
5500,4,4,0,1
5520,1,1,0,1
5540,2,2,0,1
5560,5,3,-952.885,0
5580,3,5,-313.397,0
5600,9,7,-440.704,0
5620,3,3,0,1
5640,9,7,-33.7363,0
5660,0,0,0,1
5680,5,5,0,1
5700,9,5,-507.435,0
5720,6,5,-549.654,0
5740,5,1,-683.609,0
5760,7,7,0,1
5780,4,4,0,1
5800,1,1,0,1
5820,3,1,-505.831,0
5840,4,6,-623.391,0
5860,0,5,-579.749,0
5880,4,0,-974.473,0
5900,8,8,0,1
5920,0,0,0,1
5940,4,4,0,1
5960,3,5,-599.932,0
5980,6,5,-714.425,0
6000,8,1,-917.098,0
6020,7,7,0,1
6040,6,6,0,1
6060,0,0,0,1
6080,9,1,-410.124,0
6100,7,7,0,1
6120,5,5,0,1
6140,7,7,0,1
6160,2,2,0,1
6180,1,1,0,1
6200,1,1,0,1
6220,6,4,-311.723,0
6240,8,8,0,1
6260,9,1,-876.401,0
6280,4,4,0,1
6300,1,1,0,1
6320,5,5,0,1
6340,2,2,0,1
6360,2,1,-976.195,0
6380,9,7,-650.262,0
6400,0,5,-463.943,0
6420,3,3,0,1
6440,9,7,-309.648,0
6460,6,4,-761.567,0
6480,7,7,0,1
6500,2,2,0,1
6520,0,0,0,1
6540,3,3,0,1
6560,5,5,0,1
6580,4,4,0,1
6600,3,1,-87.348,0
6620,6,6,0,1
6640,5,5,0,1
6660,8,8,0,1
6680,9,7,-171.569,0
6700,5,6,-327.992,0
6720,4,4,0,1
6740,7,7,0,1
6760,4,4,0,1
6780,2,2,0,1
6800,7,3,-465.318,0
6820,3,3,0,1
6840,4,3,-308.735,0
6860,8,8,0,1
6880,9,4,-220.055,0
6900,1,1,0,1
6920,9,5,-715.477,0
6940,2,2,0,1
6960,8,1,-120.78,0
6980,7,7,0,1
7000,9,1,-580.084,0
7020,1,1,0,1
7040,8,3,-758.192,0
7060,7,7,0,1
7080,4,5,-158.643,0
7100,1,1,0,1
7120,3,3,0,1
7140,1,1,0,1
7160,1,5,-954.422,0
7180,0,0,0,1
7200,2,1,-785.722,0
7220,3,8,-93.1569,0
7240,9,4,-743.092,0
7260,4,4,-2.22045e-16,1
7280,9,7,-314.499,0
7300,2,2,0,1
7320,1,1,0,1
7340,6,5,-374.941,0
7360,8,8,0,1
7380,4,4,0,1
7400,7,1,-1267.62,0
7420,7,7,0,1
7440,4,4,0,1
7460,4,4,0,1
7480,9,5,-756.841,0
7500,2,2,0,1
7520,5,5,0,1
7540,7,7,0,1
7560,2,2,0,1
7580,4,6,-254.605,0
7600,4,4,0,1
7620,2,2,0,1
7640,1,5,-149.203,0
7660,9,7,-707.994,0
7680,7,1,-176.435,0
7700,2,2,0,1
7720,8,3,-444.78,0
7740,7,7,0,1
7760,6,6,0,1
7780,9,6,-681.777,0
7800,2,1,-870.125,0
7820,2,1,-287.953,0
7840,3,3,0,1
7860,8,8,0,1
7880,1,5,-1028.19,0
7900,6,6,0,1
7920,5,6,-785.04,0
7940,1,1,0,1
7960,1,1,0,1
7980,0,0,0,1
8000,2,2,-6.83409e-12,1
8020,6,6,0,1
8040,4,4,0,1
8060,5,6,-353.916,0
8080,8,3,-755.832,0
8100,3,3,0,1
8120,1,5,-302.81,0
8140,5,6,-475.778,0
8160,1,1,0,1
8180,9,7,-758.334,0
8200,2,1,-1167.54,0
8220,7,7,0,1
8240,4,1,-131.223,0
8260,4,6,-197.479,0
8280,4,6,-599.807,0
8300,8,8,0,1
8320,1,1,0,1
8340,5,3,-198.75,0
8360,8,1,-29.921,0
8380,9,7,-809.356,0
8400,5,5,0,1
8420,6,6,0,1
8440,7,7,0,1
8460,9,7,-582.282,0
8480,9,4,-601.821,0
8500,3,3,0,1
8520,7,7,0,1
8540,0,0,0,1
8560,9,1,-344.156,0
8580,0,0,0,1
8600,6,6,0,1
8620,6,6,0,1
8640,2,2,0,1
8660,3,3,0,1
8680,9,4,-449.796,0
8700,0,0,0,1
8720,7,5,-81.1713,0
8740,5,6,-364.003,0
8760,4,4,0,1
8780,8,8,0,1
8800,0,5,-603.218,0
8820,9,5,-542.172,0
8840,4,4,0,1
8860,1,1,0,1
8880,2,5,-1000.71,0
8900,8,8,0,1
8920,7,7,0,1
8940,1,1,0,1
8960,2,2,0,1
8980,6,6,0,1
9000,1,1,0,1
9020,0,5,-767.435,0
9040,3,2,-167.262,0
9060,0,0,0,1
9080,1,1,0,1
9100,1,1,0,1
9120,8,8,0,1
9140,2,2,0,1
9160,0,0,0,1
9180,3,1,-445.82,0
9200,9,7,-411.899,0
9220,4,4,0,1
9240,0,0,0,1
9260,5,6,-681.744,0
9280,0,0,0,1
9300,6,6,0,1
9320,1,1,0,1
9340,7,7,0,1
9360,7,0,-212.944,0
9380,8,8,0,1
9400,1,6,-879.321,0
9420,9,6,-982.886,0
9440,2,1,-426.442,0
9460,0,0,0,1
9480,5,3,-79.5227,0
9500,1,1,0,1
9520,2,1,-81.8546,0
9540,2,2,0,1
9560,7,1,-299.872,0
9580,3,3,0,1
9600,5,5,0,1
9620,4,4,0,1
9640,9,6,-715.494,0
9660,7,0,-206.211,0
9680,1,1,0,1
9700,8,8,0,1
9720,3,5,-155.288,0
9740,9,6,-670.431,0
9760,6,1,-840.591,0
9780,0,0,0,1
9800,3,3,-6.95066e-08,1
9820,1,8,-320.303,0
9840,1,1,0,1
9860,2,2,0,1
9880,6,5,-787.586,0
9900,3,1,-1.90204,0
9920,5,6,-11.4711,0
9940,7,7,0,1
9960,6,6,0,1
9980,8,8,0,1
10000,3,7,-454.383,0
10020,9,6,-849.366,0
10040,5,5,0,1
10060,8,8,-0.0163944,1
10080,5,2,-458.748,0
10100,7,7,0,1
10120,6,7,-396.402,0
10140,1,1,0,1
10160,1,1,0,1
10180,3,1,-691.952,0
10200,1,1,0,1
10220,7,1,-473.822,0
10240,5,5,0,1
10260,5,6,-689.379,0
10280,5,5,0,1
10300,2,2,-5.31844e-06,1
10320,5,9,-177.47,0
10340,8,5,-182.123,0
10360,7,7,0,1
10380,0,0,0,1
10400,9,5,-343.791,0
10420,7,7,0,1
10440,7,7,0,1
10460,5,6,-640.638,0
10480,0,0,0,1
10500,9,7,-923.689,0
10520,0,0,0,1
10540,0,6,-463.911,0
10560,8,5,-1104.02,0
10580,9,6,-1160.08,0
10600,2,7,-460.884,0
10620,4,6,-32.9111,0
10640,8,1,-1387.93,0
10660,1,8,-481.988,0
10680,6,3,-142.663,0
10700,1,8,-638.6,0
10720,6,7,-273.165,0
10740,5,6,-914.57,0
10760,1,1,0,1
10780,8,8,0,1
10800,3,1,-228.119,0
10820,4,7,-92.157,0
10840,0,6,-1143.45,0
10860,5,6,-179.003,0
10880,5,3,-254.072,0
10900,8,8,0,1
10920,3,3,0,1
10940,6,6,0,1
10960,2,2,0,1
10980,3,3,0,1
11000,9,3,-619.656,0
11020,2,2,0,1
11040,1,1,0,1
11060,1,1,0,1
11080,5,5,0,1
11100,2,2,0,1
11120,1,1,0,1
11140,3,3,0,1
11160,2,7,-123.303,0
11180,8,8,-7.89061e-06,1
11200,7,1,-415.552,0
11220,3,2,-553.683,0
11240,7,7,0,1
11260,2,2,0,1
11280,4,4,0,1
11300,6,8,-67.4742,0
11320,9,3,-381.179,0
11340,7,7,0,1
11360,2,8,-1033.56,0
11380,4,6,-232.674,0
11400,2,7,-475.31,0
11420,8,8,0,1
11440,1,1,0,1
11460,1,1,0,1
11480,3,1,-832.721,0
11500,8,8,0,1
11520,4,3,-178.484,0
11540,0,0,0,1
11560,6,6,0,1
11580,5,6,-579.89,0
11600,9,3,-417.82,0
11620,3,3,0,1
11640,0,5,-1114.72,0
11660,9,6,-1044.46,0
11680,2,7,-85.8797,0
11700,4,7,-14.619,0
11720,7,7,0,1
11740,1,8,-382.832,0
11760,2,1,-1012.45,0
11780,9,6,-1194.95,0
11800,4,1,-110.846,0
11820,2,2,0,1
11840,6,7,-169.167,0
11860,1,1,0,1
11880,8,8,0,1
11900,9,1,-853.743,0
11920,0,5,-1362.17,0
11940,6,6,0,1
11960,6,6,0,1
11980,7,7,0,1
12000,9,1,-744.349,0
12020,9,6,-575.959,0
12040,8,5,-37.8267,0
12060,0,0,0,1
12080,1,1,0,1
12100,4,6,-376.209,0
12120,4,1,-278.062,0
12140,6,6,0,1
12160,7,7,0,1
12180,1,1,0,1
12200,5,4,-291.346,0
12220,7,1,-968.223,0
12240,0,0,0,1
12260,3,3,0,1
12280,5,6,-747.001,0
12300,8,8,0,1
12320,4,4,0,1
12340,7,7,0,1
12360,1,1,0,1
12380,2,2,0,1
12400,5,5,0,1
12420,9,6,-926.887,0
12440,5,0,-136.104,0
12460,6,6,0,1
12480,7,7,0,1
12500,5,5,0,1
12520,9,0,-1418.93,0
12540,8,8,0,1
12560,8,3,-33.8959,0
12580,3,3,0,1
12600,6,3,-312.951,0
12620,9,6,-1006.53,0
12640,7,7,0,1
12660,0,0,0,1
12680,7,1,-545.375,0
12700,5,1,-778.091,0
12720,7,7,0,1
12740,1,8,-674.572,0
12760,1,1,0,1
12780,0,0,0,1
12800,7,7,0,1
12820,9,1,-1586.25,0
12840,2,2,0,1
12860,3,1,-316.953,0
12880,7,1,-1429.19,0
12900,3,1,-191.078,0
12920,2,8,-1370.19,0
12940,4,6,-37.1005,0
12960,1,1,0,1
12980,6,6,0,1
13000,2,1,-418.267,0
13020,7,7,0,1
13040,5,5,0,1
13060,5,6,-431.219,0
13080,7,7,0,1
13100,4,7,-135.207,0
13120,0,6,-754.551,0
13140,2,8,-34.1555,0
13160,6,7,-193.362,0
13180,3,7,-282.62,0
13200,6,6,0,1
13220,4,6,-728.568,0
13240,0,8,-220.837,0
13260,4,6,-322.451,0
13280,2,7,-672.468,0
13300,6,1,-89.2918,0
13320,0,4,-264.137,0
13340,0,6,-146.581,0
13360,0,0,0,1
13380,0,0,0,1
13400,3,2,-1331.8,0
13420,1,1,0,1
13440,6,6,0,1
13460,2,2,0,1
13480,2,1,-396.765,0
13500,3,1,-372.454,0
13520,1,1,0,1
13540,4,5,-295.893,0
13560,1,1,0,1
13580,5,5,0,1
13600,4,6,-923.114,0
13620,6,0,-2.04115,0
13640,4,4,0,1
13660,7,7,0,1
13680,2,8,-125.998,0
13700,8,8,0,1
13720,7,7,0,1
13740,9,4,-900.221,0
13760,2,1,-1026.8,0
13780,0,0,0,1
13800,5,5,0,1
13820,1,1,0,1
13840,4,9,-74.7791,0
13860,2,1,-363.712,0
13880,8,1,-1262.98,0
13900,3,3,0,1
13920,2,8,-1093.33,0
13940,4,5,-476.997,0
13960,1,1,0,1
13980,5,5,0,1
14000,4,6,-861.428,0
14020,6,0,-237.491,0
14040,0,0,0,1
14060,7,7,0,1
14080,9,0,-1286.54,0
14100,8,1,-55.5006,0
14120,4,4,0,1
14140,9,7,-587.728,0
14160,8,1,-927.136,0
14180,0,0,0,1
14200,1,1,0,1
14220,1,1,0,1
14240,0,6,-988.152,0
14260,2,2,0,1
14280,2,1,-1040.28,0
14300,3,1,-211.741,0
14320,2,2,0,1
14340,4,4,0,1
14360,4,3,-382.684,0
14380,5,5,0,1
14400,8,5,-778.075,0
14420,6,6,0,1
14440,5,9,-344.269,0
14460,7,7,0,1
14480,7,7,0,1
14500,8,8,0,1
14520,8,1,-1018.38,0
14540,9,4,-675.735,0
14560,7,1,-73.4024,0
14580,4,5,-226.925,0
14600,7,7,0,1
14620,3,3,0,1
14640,2,1,-321.33,0
14660,0,0,-2.26041e-13,1
14680,8,4,-20.619,0
14700,6,6,0,1
14720,8,1,-50.578,0
14740,6,6,0,1
14760,1,5,-16.9757,0
14780,6,6,0,1
14800,8,5,-592.621,0
14820,9,4,-897.754,0
14840,4,0,-396.498,0
14860,0,0,0,1
14880,9,1,-952.055,0
14900,0,0,0,1
14920,4,6,-491.714,0
14940,1,1,0,1
14960,5,3,-505.678,0
14980,4,5,-255.045,0
15000,7,1,-118.313,0
15020,5,3,-131.596,0
15040,3,1,-209.656,0
15060,7,7,0,1
15080,4,5,-93.9115,0
15100,9,7,-883.378,0
15120,8,8,0,1
15140,5,6,-1.25976,0
15160,8,8,0,1
15180,6,6,0,1
15200,3,3,0,1
15220,8,8,0,1
15240,6,7,-216.172,0
15260,9,4,-958.519,0
15280,9,7,-559.392,0
15300,1,1,0,1
15320,8,8,0,1
15340,3,1,-223.258,0
15360,5,3,-407.996,0
15380,8,8,0,1
15400,6,4,-128.933,0
15420,5,6,-204.125,0
15440,9,7,-531.605,0
15460,7,7,0,1
15480,2,2,0,1
15500,5,6,-431.646,0
15520,0,6,-2132.28,0
15540,8,8,0,1
15560,5,3,-35.7684,0
15580,1,1,0,1
15600,1,5,-192.787,0
15620,0,0,0,1
15640,9,4,-410.173,0
15660,1,1,0,1
15680,8,8,0,1
15700,6,6,0,1
15720,7,1,-110.544,0
15740,0,0,0,1
15760,9,6,-1420.9,0
15780,3,1,-517.181,0
15800,0,0,0,1
15820,8,8,0,1
15840,8,2,-108.69,0
15860,9,4,-738.493,0
15880,6,6,0,1
15900,7,7,-1.57874e-13,1
15920,8,8,0,1
15940,4,7,-246.807,0
15960,7,7,0,1
15980,5,5,0,1
16000,9,4,-739.943,0
16020,2,0,-672.68,0
16040,6,5,-757.044,0
16060,7,7,0,1
16080,4,4,0,1
16100,5,6,-155.25,0
16120,9,4,-697.63,0
16140,2,1,-1009.18,0
16160,3,5,-422.245,0
16180,1,1,0,1
16200,6,5,-800.326,0
16220,3,1,-165.189,0
16240,9,7,-543.006,0
16260,2,1,-152.004,0
16280,2,2,0,1
16300,5,5,0,1
16320,6,6,0,1
16340,8,8,0,1
16360,0,0,0,1
16380,7,7,0,1
16400,7,7,0,1
16420,1,8,-227.605,0
16440,9,1,-354.175,0
16460,8,8,0,1
16480,7,1,-256.308,0
16500,0,0,0,1
16520,9,7,-481.341,0
16540,9,6,-743.536,0
16560,4,0,-1230.45,0
16580,6,6,0,1
16600,2,8,-960.185,0
16620,8,8,0,1
16640,5,5,0,1
16660,1,1,0,1
16680,4,4,0,1
16700,1,1,0,1
16720,5,5,0,1
16740,5,6,-17.3677,0
16760,1,1,0,1
16780,7,7,0,1
16800,3,1,-595.225,0
16820,6,6,0,1
16840,4,5,-1027.01,0
16860,3,2,-104.883,0
16880,2,0,-299.396,0
16900,5,6,-385.247,0
16920,6,5,-1214.99,0
16940,4,4,0,1
16960,4,4,0,1
16980,0,6,-38.7643,0
17000,4,4,0,1
17020,4,4,0,1
17040,6,6,0,1
17060,7,7,0,1
17080,2,4,-577.701,0
17100,4,4,0,1
17120,3,1,-130.267,0
17140,3,2,-363.764,0
17160,8,8,0,1
17180,0,0,0,1
17200,0,0,0,1
17220,3,1,-376.345,0
17240,2,8,-197.785,0
17260,2,1,-1040.3,0
17280,9,1,-769.757,0
17300,8,6,-138.444,0
17320,2,8,-800.726,0
17340,3,3,0,1
17360,7,7,-2.47358e-13,1
17380,0,6,-43.1171,0
17400,1,5,-1760.98,0
17420,1,1,0,1
17440,0,5,-703.646,0
17460,2,2,0,1
17480,3,1,-502.342,0
17500,3,1,-650.903,0
17520,8,1,-794.564,0
17540,4,4,0,1
17560,3,1,-344.017,0
17580,5,6,-578.472,0
17600,7,7,0,1
17620,6,6,0,1
17640,4,0,-1346.31,0
17660,7,7,0,1
17680,7,1,-1195.26,0
17700,8,8,0,1
17720,5,2,-6.94599,0
17740,9,7,-769.754,0
17760,7,7,0,1
17780,0,0,0,1
17800,3,1,-398.491,0
17820,1,1,0,1
17840,6,8,-608.564,0
17860,2,2,0,1
17880,4,1,-1052.32,0
17900,3,1,-62.029,0
17920,4,5,-283.878,0
17940,4,4,0,1
17960,7,7,0,1
17980,5,6,-345.953,0
18000,9,1,-427.254,0
18020,6,6,0,1
18040,9,0,-1243.22,0
18060,0,6,-844.422,0
18080,7,7,0,1
18100,1,1,0,1
18120,4,1,-87.045,0
18140,2,2,0,1
18160,7,7,0,1
18180,3,3,0,1
18200,6,4,-476.808,0
18220,7,7,0,1
18240,5,8,-255.226,0
18260,8,8,0,1
18280,4,4,0,1
18300,5,3,-264.316,0
18320,5,5,0,1
18340,2,0,-419.982,0
18360,7,1,-899.386,0
18380,1,1,0,1
18400,1,1,0,1
18420,5,6,-1126.72,0
18440,6,8,-3.33647,0
18460,8,8,0,1
18480,5,3,-43.5064,0
18500,8,8,0,1
18520,4,0,-309.282,0
18540,0,0,0,1
18560,7,7,0,1
18580,9,4,-683.27,0
18600,9,7,-500.235,0
18620,2,2,0,1
18640,9,4,-800.442,0
18660,7,7,0,1
18680,7,0,-53.5748,0
18700,8,2,-340.4,0
18720,7,1,-1116.63,0
18740,4,4,0,1
18760,2,8,-1019,0
18780,6,1,-90.8075,0
18800,9,4,-1303.92,0
18820,1,1,0,1
18840,7,7,0,1
18860,0,6,-728.32,0
18880,6,4,-681.418,0
18900,4,6,-302.698,0
18920,2,8,-1463.53,0
18940,5,6,-819.912,0
18960,7,1,-1106.61,0
18980,0,0,0,1
19000,7,1,-338.97,0
19020,1,1,-3.01139e-11,1
19040,0,8,-820.6,0
19060,3,3,0,1
19080,7,7,0,1
19100,6,6,0,1
19120,5,5,0,1
19140,0,6,-712.46,0
19160,6,5,-950.717,0
19180,1,1,0,1
19200,5,5,0,1
19220,1,1,0,1
19240,7,7,0,1
19260,8,8,0,1
19280,5,1,-527.122,0
19300,0,0,0,1
19320,3,3,0,1
19340,4,4,0,1
19360,7,1,-481.341,0
19380,7,7,0,1
19400,5,5,0,1
19420,7,7,0,1
19440,8,8,0,1
19460,6,6,0,1
19480,9,1,-1582.97,0
19500,3,3,0,1
19520,8,8,0,1
19540,6,6,0,1
19560,1,5,-991.879,0
19580,0,6,-599.285,0
19600,9,1,-897.049,0
19620,7,7,0,1
19640,1,5,-17.3665,0
19660,3,3,0,1
19680,0,0,0,1
19700,5,1,-413.214,0
19720,6,4,-990.376,0
19740,4,4,0,1
19760,4,4,0,1
19780,2,2,0,1
19800,4,0,-102.947,0
19820,4,5,-887.835,0
19840,3,3,0,1
19860,1,1,0,1
19880,7,7,0,1
19900,7,7,0,1
19920,6,6,0,1
19940,0,0,0,1
19960,3,1,-758.905,0
19980,6,1,-83.9602,0
