Index,Label,Prediction,Reward,Correct
7760,6,6,0,1
7780,9,9,0,1
7800,2,2,0,1
7820,2,2,-0.0460321,1
7840,3,3,-1.24277e-10,1
7860,8,8,0,1
7880,1,5,-103.834,0
7900,6,6,0,1
7920,5,8,-113.683,0
7940,1,1,0,1
7960,1,1,0,1
7980,0,0,0,1
8000,2,2,0,1
8020,6,6,0,1
8040,4,4,0,1
8060,5,5,0,1
8080,8,3,-22.1809,0
8100,3,3,0,1
8120,1,1,0,1
8140,5,5,0,1
8160,1,1,0,1
8180,9,9,0,1
8200,2,2,0,1
8220,7,7,0,1
8240,4,1,-195.726,0
8260,4,4,-6.66134e-16,1
8280,4,6,-310.868,0
8300,8,5,-3.36085,0
8320,1,1,0,1
8340,5,6,-51.7787,0
8360,8,1,-55.2468,0
8380,9,9,0,1
8400,5,5,-1.14903e-06,1
8420,6,6,0,1
8440,7,7,0,1
8460,9,9,0,1
8480,9,7,-216.596,0
8500,3,3,0,1
8520,7,7,0,1
8540,0,0,0,1
8560,9,9,-0.231606,1
8580,0,0,0,1
8600,6,6,0,1
8620,6,6,0,1
8640,2,2,0,1
8660,3,3,-5.78885e-06,1
8680,9,9,0,1
8700,0,0,0,1
8720,7,9,-215.528,0
8740,5,5,0,1
8760,4,9,-178.43,0
8780,8,8,0,1
8800,0,0,-1.81496e-10,1
8820,9,9,0,1
8840,4,9,-86.3064,0
8860,1,1,0,1
8880,2,1,-183.83,0
8900,8,8,0,1
8920,7,7,0,1
8940,1,1,0,1
8960,2,2,0,1
8980,6,6,0,1
9000,1,1,0,1
9020,0,6,-370.409,0
9040,3,2,-104.489,0
9060,0,0,0,1
9080,1,1,0,1
9100,1,1,0,1
9120,8,8,0,1
9140,2,2,0,1
9160,0,0,0,1
9180,3,7,-107.966,0
9200,9,9,0,1
9220,4,4,0,1
9240,0,0,0,1
9260,5,5,0,1
9280,0,0,0,1
9300,6,6,0,1
9320,1,1,0,1
9340,7,7,-5.23403e-09,1
9360,7,0,-15.2809,0
9380,8,9,-50.5745,0
9400,1,5,-163.53,0
9420,9,9,0,1
9440,2,1,-185.655,0
9460,0,0,0,1
9480,5,5,-2.986e-10,1
9500,1,1,0,1
9520,2,9,-32.7872,0
9540,2,2,0,1
9560,7,1,-106.223,0
9580,3,3,0,1
9600,5,8,-112.853,0
9620,4,4,0,1
9640,9,9,0,1
9660,7,0,-303.579,0
9680,1,1,0,1
9700,8,8,0,1
9720,3,3,0,1
9740,9,9,0,1
9760,6,1,-112.562,0
9780,0,0,0,1
9800,3,2,-88.8723,0
9820,1,1,0,1
9840,1,1,0,1
9860,2,2,0,1
9880,6,0,-354.706,0
9900,3,3,0,1
9920,5,5,0,1
9940,7,7,-1.3789e-13,1
9960,6,6,0,1
9980,8,8,0,1
10000,3,7,-97.4255,0
10020,9,9,-0.00705096,1
10040,5,8,-111.451,0
10060,8,8,0,1
10080,5,2,-283.609,0
10100,7,7,0,1
10120,6,6,0,1
10140,1,1,0,1
10160,1,1,0,1
10180,3,3,0,1
10200,1,1,0,1
10220,7,7,0,1
10240,5,7,-232.506,0
10260,5,5,0,1
10280,5,2,-35.9684,0
10300,2,0,-48.8894,0
10320,5,8,-36.9085,0
10340,8,6,-165.709,0
10360,7,1,-66.6851,0
10380,0,0,0,1
10400,9,9,0,1
10420,7,7,0,1
10440,7,7,0,1
10460,5,5,0,1
10480,0,2,-34.7957,0
10500,9,9,0,1
10520,0,0,0,1
10540,0,0,-0.00490389,1
10560,8,6,-351.615,0
10580,9,9,0,1
10600,2,6,-14.4596,0
10620,4,4,0,1
10640,8,8,0,1
10660,1,1,0,1
10680,6,6,0,1
10700,1,1,0,1
10720,6,6,0,1
10740,5,5,0,1
10760,1,1,0,1
10780,8,8,0,1
10800,3,5,-32.1454,0
10820,4,9,-162.421,0
10840,0,6,-273.409,0
10860,5,5,0,1
10880,5,3,-337.621,0
10900,8,8,0,1
10920,3,2,-523.911,0
10940,6,6,0,1
10960,2,2,0,1
10980,3,3,0,1
11000,9,9,0,1
11020,2,2,0,1
11040,1,1,0,1
11060,1,1,0,1
11080,5,3,-164.051,0
11100,2,6,-7.36234,0
11120,1,1,0,1
11140,3,3,0,1
11160,2,2,-8.67725e-05,1
11180,8,5,-7.1476,0
11200,7,7,-2.63374e-10,1
11220,3,5,-100.162,0
11240,7,7,0,1
11260,2,2,0,1
11280,4,4,0,1
11300,6,6,0,1
11320,9,9,0,1
11340,7,7,0,1
11360,2,2,0,1
11380,4,9,-209.851,0
11400,2,6,-160.912,0
11420,8,8,0,1
11440,1,1,0,1
11460,1,1,0,1
11480,3,1,-126.94,0
11500,8,8,0,1
11520,4,9,-154.885,0
11540,0,0,0,1
11560,6,6,0,1
11580,5,5,-2.30704e-13,1
11600,9,9,0,1
11620,3,3,0,1
11640,0,5,-294.677,0
11660,9,9,0,1
11680,2,6,-26.7745,0
11700,4,9,-93.4638,0
11720,7,7,-8.70955e-09,1
11740,1,1,-0.0524642,1
11760,2,1,-173.728,0
11780,9,5,-86.7915,0
11800,4,4,0,1
11820,2,6,-252.855,0
11840,6,1,-4.86941,0
11860,1,1,0,1
11880,8,3,-89.1617,0
11900,9,9,0,1
11920,0,2,-118.03,0
11940,6,6,0,1
11960,6,6,0,1
11980,7,7,0,1
12000,9,9,0,1
12020,9,0,-33.6681,0
12040,8,2,-341.191,0
12060,0,0,0,1
12080,1,1,0,1
12100,4,1,-127.694,0
12120,4,4,0,1
12140,6,6,0,1
12160,7,7,0,1
12180,1,1,0,1
12200,5,7,-296.749,0
12220,7,1,-96.8298,0
12240,0,0,0,1
12260,3,3,0,1
12280,5,5,0,1
12300,8,8,0,1
12320,4,9,-21.1362,0
12340,7,7,0,1
12360,1,1,0,1
12380,2,0,-13.4596,0
12400,5,5,0,1
12420,9,9,0,1
12440,5,5,0,1
12460,6,6,0,1
12480,7,7,0,1
12500,5,9,-140.57,0
12520,9,0,-699.847,0
12540,8,9,-290.557,0
12560,8,8,0,1
12580,3,3,-1.04682e-07,1
12600,6,6,-1.73195e-14,1
12620,9,5,-13.834,0
12640,7,7,0,1
12660,0,5,-91.6766,0
12680,7,1,-19.8106,0
12700,5,9,-289.715,0
12720,7,7,-1.06479e-07,1
12740,1,8,-51.183,0
12760,1,1,0,1
12780,0,0,0,1
12800,7,7,0,1
12820,9,1,-97.0617,0
12840,2,2,-0.00369104,1
12860,3,3,0,1
12880,7,7,0,1
12900,3,3,0,1
12920,2,2,0,1
12940,4,4,0,1
12960,1,1,0,1
12980,6,6,0,1
13000,2,1,-219.032,0
13020,7,7,0,1
13040,5,5,-2.22045e-16,1
13060,5,5,0,1
13080,7,7,0,1
13100,4,9,-47.1277,0
13120,0,6,-98.0383,0
13140,2,3,-40.2979,0
13160,6,6,0,1
13180,3,3,0,1
13200,6,5,-6.37192,0
13220,4,5,-137.115,0
13240,0,0,0,1
13260,4,4,0,1
13280,2,7,-291.489,0
13300,6,5,-111.077,0
13320,0,6,-381.523,0
13340,0,0,0,1
13360,0,2,-66.4596,0
13380,0,0,0,1
13400,3,2,-714.264,0
13420,1,1,0,1
13440,6,6,0,1
13460,2,2,0,1
13480,2,2,0,1
13500,3,3,0,1
13520,1,1,0,1
13540,4,4,0,1
13560,1,1,0,1
13580,5,5,0,1
13600,4,5,-3.1461,0
13620,6,6,0,1
13640,4,4,0,1
13660,7,7,0,1
13680,2,2,0,1
13700,8,8,0,1
13720,7,7,0,1
13740,9,9,0,1
13760,2,1,-313.017,0
13780,0,0,0,1
13800,5,8,-72.9702,0
13820,1,1,0,1
13840,4,4,0,1
13860,2,2,0,1
13880,8,1,-73.8957,0
13900,3,3,0,1
13920,2,2,0,1
13940,4,5,-87.966,0
13960,1,1,0,1
13980,5,5,0,1
14000,4,6,-132.383,0
14020,6,6,0,1
14040,0,0,0,1
14060,7,7,0,1
14080,9,0,-78.6936,0
14100,8,8,0,1
14120,4,4,0,1
14140,9,9,0,1
14160,8,1,-97.5745,0
14180,0,0,0,1
14200,1,1,0,1
14220,1,1,0,1
14240,0,6,-231.26,0
14260,2,2,0,1
14280,2,6,-229.111,0
14300,3,3,0,1
14320,2,6,-266.051,0
14340,4,4,0,1
14360,4,3,-147.368,0
14380,5,5,0,1
14400,8,1,-360.077,0
14420,6,6,0,1
14440,5,8,-87.783,0
14460,7,7,0,1
14480,7,7,0,1
14500,8,8,0,1
14520,8,8,0,1
14540,9,9,0,1
14560,7,7,0,1
14580,4,0,-178.311,0
14600,7,7,0,1
14620,3,3,0,1
14640,2,2,0,1
14660,0,0,0,1
14680,8,8,0,1
14700,6,6,0,1
14720,8,8,0,1
14740,6,6,0,1
14760,1,1,0,1
14780,6,6,0,1
14800,8,8,-1.06253e-07,1
14820,9,9,0,1
14840,4,4,0,1
14860,0,0,0,1
14880,9,1,-182.928,0
14900,0,0,0,1
14920,4,1,-83.0596,0
14940,1,1,0,1
14960,5,3,-89.7489,0
14980,4,9,-225.162,0
15000,7,7,0,1
15020,5,5,0,1
15040,3,3,-3.55454e-05,1
15060,7,7,-2.22045e-16,1
15080,4,9,-91.6426,0
15100,9,9,0,1
15120,8,8,-2.22045e-15,1
15140,5,5,0,1
15160,8,8,0,1
15180,6,6,0,1
15200,3,5,-149.919,0
15220,8,8,0,1
15240,6,6,0,1
15260,9,9,0,1
15280,9,7,-292.2,0
15300,1,1,0,1
15320,8,8,0,1
15340,3,2,-6.55887,0
15360,5,3,-15.3277,0
15380,8,8,0,1
15400,6,0,-20.9064,0
15420,5,5,0,1
15440,9,4,-24.5957,0
15460,7,7,0,1
15480,2,2,0,1
15500,5,5,0,1
15520,0,6,-544.894,0
15540,8,8,0,1
15560,5,9,-23.1339,0
15580,1,1,0,1
15600,1,1,0,1
15620,0,0,0,1
15640,9,9,-8.27616e-06,1
15660,1,1,0,1
15680,8,3,-109.334,0
15700,6,6,0,1
15720,7,9,-35.6894,0
15740,0,0,0,1
15760,9,6,-17.5191,0
15780,3,3,-7.34993e-07,1
15800,0,2,-178.038,0
15820,8,8,0,1
15840,8,2,-255.913,0
15860,9,9,0,1
15880,6,6,0,1
15900,7,7,0,1
15920,8,1,-27.4643,0
15940,4,9,-132.413,0
15960,7,7,0,1
15980,5,5,0,1
16000,9,9,0,1
16020,2,4,-150.566,0
16040,6,6,0,1
16060,7,7,0,1
16080,4,4,0,1
16100,5,5,0,1
16120,9,9,0,1
16140,2,2,-0.00729424,1
16160,3,3,-3.502e-05,1
16180,1,1,0,1
16200,6,2,-236.145,0
16220,3,8,-31.7234,0
16240,9,9,0,1
16260,2,9,-58.5404,0
16280,2,2,0,1
16300,5,5,0,1
16320,6,6,0,1
16340,8,8,0,1
16360,0,0,0,1
16380,7,7,0,1
16400,7,7,0,1
16420,1,1,0,1
16440,9,9,0,1
16460,8,8,0,1
16480,7,7,0,1
16500,0,0,0,1
16520,9,7,-606.438,0
16540,9,9,0,1
16560,4,0,-289.387,0
16580,6,6,0,1
16600,2,2,0,1
16620,8,8,0,1
16640,5,6,-227.86,0
16660,1,1,0,1
16680,4,4,-0.148219,1
16700,1,1,0,1
16720,5,3,-127.779,0
16740,5,5,0,1
16760,1,1,0,1
16780,7,7,0,1
16800,3,2,-400.936,0
16820,6,6,0,1
16840,4,9,-94.1702,0
16860,3,1,-67.7277,0
16880,2,6,-178.264,0
16900,5,5,0,1
16920,6,2,-118.03,0
16940,4,4,0,1
16960,4,4,0,1
16980,0,5,-180.94,0
17000,4,6,-413.66,0
17020,4,4,0,1
17040,6,6,0,1
17060,7,7,-0.0575867,1
17080,2,9,-463.43,0
17100,4,4,0,1
17120,3,3,0,1
17140,3,5,-47.3106,0
17160,8,1,-252.832,0
17180,0,5,-157.6,0
17200,0,0,0,1
17220,3,5,-92.4298,0
17240,2,2,0,1
17260,2,4,-234.004,0
17280,9,1,-183.432,0
17300,8,8,0,1
17320,2,2,0,1
17340,3,3,0,1
17360,7,7,0,1
17380,0,0,0,1
17400,1,1,0,1
17420,1,1,0,1
17440,0,0,-0.000205623,1
17460,2,2,0,1
17480,3,2,-267.655,0
17500,3,3,0,1
17520,8,1,-180.136,0
17540,4,4,0,1
17560,3,5,-48.1357,0
17580,5,5,0,1
17600,7,7,0,1
17620,6,6,0,1
17640,4,0,-49.5489,0
17660,7,7,0,1
17680,7,1,-298.043,0
17700,8,8,0,1
17720,5,2,-575.6,0
17740,9,9,0,1
17760,7,7,0,1
17780,0,0,-0.244217,1
17800,3,3,0,1
17820,1,1,0,1
17840,6,1,-222.834,0
17860,2,0,-186.081,0
17880,4,1,-159.038,0
17900,3,3,0,1
17920,4,9,-131.515,0
17940,4,4,0,1
17960,7,7,0,1
17980,5,5,0,1
18000,9,9,-0.00252349,1
18020,6,6,0,1
18040,9,0,-176.911,0
18060,0,5,-281.97,0
18080,7,7,0,1
18100,1,1,0,1
18120,4,9,-2.42459,0
18140,2,6,-14.4596,0
18160,7,7,0,1
18180,3,3,0,1
18200,6,2,-90.4681,0
18220,7,7,0,1
18240,5,5,0,1
18260,8,9,-3.41842,0
18280,4,4,0,1
18300,5,1,-33.8532,0
18320,5,5,-6.05715e-12,1
18340,2,2,-4.90719e-14,1
18360,7,7,0,1
18380,1,1,0,1
18400,1,1,0,1
18420,5,5,-2.69117e-06,1
18440,6,6,0,1
18460,8,8,0,1
18480,5,3,-384.762,0
18500,8,8,0,1
18520,4,4,0,1
18540,0,0,0,1
18560,7,7,0,1
18580,9,9,0,1
18600,9,9,0,1
18620,2,2,-5.06117e-10,1
18640,9,4,-10.3319,0
18660,7,7,0,1
18680,7,7,0,1
18700,8,2,-159.719,0
18720,7,1,-311.866,0
18740,4,4,0,1
18760,2,2,0,1
18780,6,6,0,1
18800,9,9,0,1
18820,1,1,0,1
18840,7,7,0,1
18860,0,6,-134.702,0
18880,6,6,0,1
18900,4,9,-94.0383,0
18920,2,6,-328.681,0
18940,5,5,0,1
18960,7,7,0,1
18980,0,6,-70.9362,0
19000,7,7,0,1
19020,1,1,0,1
19040,0,8,-107.096,0
19060,3,3,0,1
19080,7,7,0,1
19100,6,6,0,1
19120,5,5,-0.265259,1
19140,0,5,-71.0979,0
19160,6,6,0,1
19180,1,1,0,1
19200,5,5,0,1
19220,1,1,0,1
19240,7,7,0,1
19260,8,8,0,1
19280,5,5,0,1
19300,0,0,0,1
19320,3,5,-84.9191,0
19340,4,4,0,1
19360,7,9,-41.3064,0
19380,7,7,0,1
19400,5,2,-357.106,0
19420,7,7,0,1
19440,8,8,0,1
19460,6,6,0,1
19480,9,3,-270.009,0
19500,3,2,-78.4681,0
19520,8,8,0,1
19540,6,6,0,1
19560,1,1,0,1
19580,0,0,-0.00153786,1
19600,9,9,0,1
19620,7,7,0,1
19640,1,1,0,1
19660,3,3,0,1
19680,0,0,0,1
19700,5,7,-15.566,0
19720,6,2,-66.3319,0
19740,4,4,0,1
19760,4,4,0,1
19780,2,2,0,1
19800,4,4,0,1
19820,4,5,-248.434,0
19840,3,2,-360.502,0
19860,1,1,0,1
19880,7,7,0,1
19900,7,0,-298.179,0
19920,6,6,0,1
19940,0,0,0,1
19960,3,2,-236.787,0
19980,6,6,0,1
